distance-to-activities-coefficient;distance-to-center-coefficient;density-coefficient;distance-to-roads-coefficient;built-cells-per-tick;eval-density;spatial-autocorrelation-index;eval-speed;eval-density;eval-activities;eval-density-diff;moran-diff;global-density-diff
0;0;0.4;0;20;0.025777300665015004;0.7797277399275138;0.582368385023714;0.025777300665015004;8.231244348606884;0.029574563397268893;0.7797277399275138;0.05389030612244898
0;0;0.4;0.2;1;0.018000265752143748;0.8930855009893206;0.6619779748542014;0.018000265752143748;7.666469366227661;0.05834694831673682;0.05455525097123998;0.04783163265306122
0;0;0.4;0.2;20;0.0660338714580063;0.05455525097123998;0.9535505947156196;0.0660338714580063;19.191615274200135;0.05834694831673681;0.05455525097123998;0.04783163265306122
0;0;0.4;0.2;1;0.015371260911161509;0.29082233538526153;0.6331180053368065;0.015371260911161503;7.584831665191916;0.058010587347478895;0.09099696885829732;0.05654761904761905
0;0;0.4;0.2;20;0.06088801223009613;0.09099696885829732;0.7282302503509566;0.060888012230096135;7.692965532039455;0.05801058734747888;0.09099696885829732;0.05654761904761905
0;0;0.4;0.2;1;0.018128397484934316;0.8059956618466112;0.6550731346772759;0.018128397484934316;8.149026791408877;0.07705620741447969;0.3106652371270196;0.05229591836734694
0;0;0.4;0.2;20;0.09059375656849306;0.3106652371270196;0.9039121434703254;0.09059375656849306;9.8808602300619;0.07705620741447969;0.3106652371270196;0.05229591836734694
0;0;0.4;0.4;1;0.022638943807082337;0.10408184817123972;0.6102271833009231;0.022638943807082337;6.868557712483084;0.0947155279330903;0.10977778692011281;0.06137479541734861
0;0;0.4;0.4;20;0.11040639270869529;0.10977778692011281;0.6644336477044583;0.11040639270869529;6.44141145576325;0.0947155279330903;0.10977778692011281;0.06137479541734861
0;0;0.4;0.4;1;0.027686826306537318;0.2585373023763319;0.7085449887862707;0.02768682630653732;7.114276255042499;0.08128639331533782;0.10001015246587047;0.05714285714285714
0;0;0.4;0.4;20;0.09360943768870739;0.10001015246587047;0.6924701901944629;0.09360943768870736;7.1435540553945795;0.08128639331533782;0.10001015246587047;0.05714285714285714
0;0;0.4;0.4;1;0.021976007666945487;0.2842912152762806;0.7013566108613775;0.021976007666945487;6.993282390239631;0.08416412609308252;0.1811085114760735;0.06362545018007203
0;0;0.4;0.4;20;0.09579029443365945;0.1811085114760735;0.9053989652634007;0.09579029443365947;8.255537720191393;0.08416412609308253;0.1811085114760735;0.06362545018007203
0;0;0.4;0.6000000000000001;1;0.028552102269017044;0.26235115638242074;0.775007428415664;0.02855210226901704;10.026989358646588;0.05796323497521327;0.08791337055326243;0.04942602040816327
0;0;0.4;0.6000000000000001;20;0.05904173698387615;0.08791337055326243;0.8421549490071641;0.059041736983876145;10.936282944547418;0.05796323497521327;0.08791337055326243;0.04942602040816327
0;0;0.4;0.6000000000000001;1;0.03206041476794099;0.07250214313503563;0.7962050455582381;0.03206041476794099;11.013432566708547;0.09266128327705142;0.03677531156602484;0.05357142857142857
0;0;0.4;0.6000000000000001;20;0.10750326078009331;0.03677531156602484;1.0650793873910849;0.10750326078009327;17.450109466916366;0.09266128327705142;0.03677531156602484;0.05357142857142857
0;0;0.4;0.6000000000000001;1;0.022421378340707964;0.11017299626761472;0.7080387008097028;0.022421378340707964;6.9076365176098715;0.08676596815296708;0.13427991260514754;0.0625
0;0;0.4;0.6000000000000001;20;0.09531096786640733;0.13427991260514754;0.6256144507426783;0.09531096786640732;6.031821562705037;0.08676596815296711;0.13427991260514754;0.0625
0;0;0.4;0.8;1;0.03227783593362172;0.11183316782041772;0.7115164908215339;0.03227783593362172;6.911337210761182;0.08871797869771393;0.04800939194558092;0.057707509881422925
0;0;0.4;0.8;20;0.10020951965246085;0.04800939194558092;0.8392401891673249;0.10020951965246086;9.046212729007445;0.08871797869771392;0.04800939194558092;0.057707509881422925
0;0;0.4;0.8;1;0.037804995093208935;0.6471237543325602;0.688698896993169;0.037804995093208935;11.391176561317174;0.086997760784982;0.061551503270758104;0.055206611570247935
0;0;0.4;0.8;20;0.09942178539511898;0.061551503270758104;0.9227451715006872;0.09942178539511899;11.338605020094981;0.086997760784982;0.061551503270758104;0.055206611570247935
0;0;0.4;0.8;1;0.03831669445964724;0.08671568749925296;0.8331953238274385;0.03831669445964724;9.362010318200332;0.10412861579985601;0.09890735881533322;0.0718954248366013
0;0;0.4;0.8;20;0.11617192364072117;0.09890735881533322;0.7301714321333451;0.11617192364072117;9.077225431373256;0.10412861579985601;0.09890735881533322;0.0718954248366013
0;0;0.4;1;1;0.03374215801883182;0.342336338506661;0.6948905668556269;0.033742158018831826;7.440163657887785;0.10164315779345512;0.15462718032000955;0.05425824175824176
0;0;0.4;1;20;0.10740748355219086;0.15462718032000955;0.8643406814459768;0.10740748355219085;8.589405086570032;0.10164315779345515;0.15462718032000955;0.05425824175824176
0;0;0.4;1;1;0.03771863151556888;0.0984031907935787;0.7817680488928032;0.03771863151556888;6.1525296478589455;0.08582084752148356;0.12954649028286233;0.0718984962406015
0;0;0.4;1;20;0.09324633632517157;0.12954649028286233;0.8065835899295135;0.09324633632517157;5.985383142858499;0.08582084752148356;0.12954649028286233;0.0718984962406015
0;0;0.4;1;1;0.036057609910118325;0.1384003947938304;0.7703980277056262;0.036057609910118325;6.304449803875453;0.11777891855366145;0.08192683989133247;0.07673745173745174
0;0;0.4;1;20;0.13246242188571777;0.08192683989133247;0.7427085474869126;0.13246242188571775;5.261911284861309;0.11777891855366142;0.08192683989133247;0.07673745173745174
0;0;0.6000000000000001;0;1;0.01496407358718167;0.015040599069785813;0.6412371535022957;0.01496407358718167;8.421880387746647;0.02569150080004804;0.5750269883015369;0.050701530612244895
0;0;0.6000000000000001;0;20;0.024549678050528066;0.5750269883015369;0.6860926896735241;0.024549678050528066;7.4952906112838225;0.025691500800048044;0.5750269883015369;0.050701530612244895
0;0;0.6000000000000001;0;1;0.016135534750883387;0.5174967946883173;0.6021277374815543;0.01613553475088339;7.607908169324903;0.037904248290904635;0.7127479346181097;0.05229591836734694
0;0;0.6000000000000001;0;20;0.03896385584824214;0.7127479346181097;0.5795364006273613;0.038963855848242135;7.287759478643433;0.037904248290904635;0.7127479346181097;0.05229591836734694
0;0;0.6000000000000001;0;1;0.015478375131238698;0.8993590650216745;0.5903322753350333;0.015478375131238698;7.482446213235568;0.023703041619546998;0.7162277805208465;0.04974489795918367
0;0;0.6000000000000001;0;20;0.024435439644616558;0.7162277805208465;0.7120808357410037;0.02443543964461656;8.238280483922596;0.023703041619546998;0.7162277805208465;0.04974489795918367
0;0;0.6000000000000001;0.2;1;0.015257383047599611;0.006122673045894209;0.5868318168646458;0.015257383047599611;7.2653917885923125;0.05982988300296444;0.03919493017186355;0.0545280612244898
0;0;0.6000000000000001;0.2;20;0.062283855217919515;0.03919493017186355;1.1276830097513764;0.062283855217919515;20.91907614323995;0.05982988300296444;0.03919493017186355;0.0545280612244898
0;0;0.6000000000000001;0.2;1;0.013854961623439261;0.01200460256553872;0.675700046992272;0.013854961623439258;7.67934274790363;0.06601228176731101;0.09484567619056325;0.05256198347107438
0;0;0.6000000000000001;0.2;20;0.07702627543011505;0.09484567619056325;0.6511885513391237;0.07702627543011503;6.406880137936584;0.06601228176731101;0.09484567619056325;0.05256198347107438
0;0;0.6000000000000001;0.2;1;0.014852222781858347;0.8995880383807211;0.5744245689692421;0.014852222781858342;7.485295244311598;0.07347973058454953;0.13075150551738732;0.054209183673469385
0;0;0.6000000000000001;0.2;20;0.08384064601716275;0.13075150551738732;0.6939481144640518;0.08384064601716273;5.999068016359247;0.07347973058454953;0.13075150551738732;0.054209183673469385
0;0;0.6000000000000001;0.4;1;0.019488811218418955;0.06412904126886111;0.6012566794634399;0.019488811218418955;7.3426018396813975;0.16345849695180797;0.055715600544243946;0.0625
0;0;0.6000000000000001;0.4;20;0.19623866860897018;0.055715600544243946;0.8867337137117179;0.1962386686089702;14.228181450305406;0.163458496951808;0.055715600544243946;0.0625
0;0;0.6000000000000001;0.4;1;0.017964938136681454;0.6521823257849584;0.720798082946809;0.017964938136681454;7.481425518194972;0.0987994764170754;0.049475601743785;0.0545822102425876
0;0;0.6000000000000001;0.4;20;0.1155281357379773;0.049475601743785;1.0000281953963632;0.11552813573797728;10.081918614186417;0.09879947641707539;0.049475601743785;0.0545822102425876
0;0;0.6000000000000001;0.4;1;0.01918652789873356;0.8174055895339536;0.7055673341525972;0.01918652789873356;7.391645634265425;0.0784592782448639;0.23860678774286068;0.055218855218855216
0;0;0.6000000000000001;0.4;20;0.09010771710320348;0.23860678774286068;0.6407251404166366;0.09010771710320348;6.3740205089958115;0.07845927824486389;0.23860678774286068;0.055218855218855216
0;0;0.6000000000000001;0.6000000000000001;1;0.022373295907875543;0.46751501110468235;0.6525089631379991;0.02237329590787554;8.359700702077049;0.059856780575135146;0.4480685704621548;0.06845238095238096
0;0;0.6000000000000001;0.6000000000000001;20;0.06699308171648254;0.4480685704621548;1.0272280853339626;0.06699308171648254;18.470269609469;0.05985678057513515;0.4480685704621548;0.06845238095238096
0;0;0.6000000000000001;0.6000000000000001;1;0.021232805198683476;0.11280539282865953;0.7263524420414629;0.021232805198683473;7.125153802473128;0.06893096979842483;0.046913906648813945;0.06458966565349544
0;0;0.6000000000000001;0.6000000000000001;20;0.07793516478249461;0.046913906648813945;0.9455945318465949;0.07793516478249461;9.049085936790265;0.06893096979842483;0.046913906648813945;0.06458966565349544
0;0;0.6000000000000001;0.6000000000000001;1;0.02013818428007518;0.8623801825667614;0.7214447928241607;0.02013818428007518;7.358097706748176;0.09920406423867939;0.08214186108694439;0.06341107871720117
0;0;0.6000000000000001;0.6000000000000001;20;0.11549619170053119;0.08214186108694439;0.6978596273712543;0.11549619170053119;5.912905386189064;0.09920406423867939;0.08214186108694439;0.06341107871720117
0;0;0.6000000000000001;0.8;1;0.022158010830361487;0.6317501459011656;0.6041961500805466;0.022158010830361487;7.042065626632657;0.08385807508100482;0.15188757951174608;0.052614795918367346
0;0;0.6000000000000001;0.8;20;0.09727956159917962;0.15188757951174608;0.8526389767489223;0.09727956159917961;6.5778485775623174;0.0838580750810048;0.15188757951174608;0.052614795918367346
0;0;0.6000000000000001;0.8;1;0.029520920630804075;0.0746247477890097;0.8695721539059295;0.029520920630804068;8.02373923116556;0.11503052801037458;0.04400324855548409;0.058001397624039136
0;0;0.6000000000000001;0.8;20;0.13131490065902723;0.04400324855548409;0.8959588617851215;0.13131490065902723;8.164904093324141;0.11503052801037457;0.04400324855548409;0.058001397624039136
0;0;0.6000000000000001;0.8;1;0.022850680633371336;0.8930726265418238;0.7633640991024124;0.022850680633371336;8.258969170040672;0.0646206079592863;0.06243343690563957;0.046556122448979595
0;0;0.6000000000000001;0.8;20;0.07144476432646812;0.06243343690563957;0.7657097356208368;0.07144476432646811;13.699620672594358;0.06462060795928631;0.06243343690563957;0.046556122448979595
0;0;0.6000000000000001;1;1;0.022374041816351893;0.5576326156020065;0.7019967779544549;0.022374041816351893;7.047916654119478;0.06784698832970934;0.23366901086384195;0.04942602040816327
0;0;0.6000000000000001;1;20;0.07723126058214823;0.23366901086384195;0.8470757975959208;0.07723126058214823;7.038597237140161;0.06784698832970934;0.23366901086384195;0.04942602040816327
0;0;0.6000000000000001;1;1;0.03127108588793058;0.8897934371738238;0.7272917091612003;0.03127108588793058;7.100012971066757;0.12361227134866634;0.09599742551619295;0.06802721088435375
0;0;0.6000000000000001;1;20;0.1466055271995177;0.09599742551619295;0.6984550364720439;0.1466055271995177;4.261867862355186;0.12361227134866634;0.09599742551619295;0.06802721088435375
0;0;0.6000000000000001;1;1;0.03137319154849348;0.5130818416177307;0.6754517469050777;0.03137319154849348;7.714943240222425;0.0933543058767877;0.07487413704719924;0.04851752021563342
0;0;0.6000000000000001;1;20;0.10033515544078267;0.07487413704719924;1.031250803568095;0.10033515544078268;23.966184290385513;0.0933543058767877;0.07487413704719924;0.04851752021563342
0;0;0.8;0;1;0.015390464246316496;0.9000644038227612;0.6787056236066953;0.015390464246316493;7.682365777442557;0.035973438962152056;0.8924938396654968;0.052614795918367346
0;0;0.8;0;20;0.03753980764937053;0.8924938396654968;0.5898331370915735;0.03753980764937053;7.532216429394694;0.03597343896215206;0.8924938396654968;0.052614795918367346
0;0;0.8;0;1;0.016247108548081406;0.4278784062295292;0.6531862890210948;0.01624710854808141;7.751383261022531;0.027914369932166165;0.6425020681089216;0.05197704081632653
0;0;0.8;0;20;0.029292299454166323;0.6425020681089216;0.6729407708200728;0.029292299454166323;9.077801579091133;0.027914369932166165;0.6425020681089216;0.05197704081632653
0;0;0.8;0;1;0.015758237046919314;0.7449875363310878;0.6668376548730426;0.015758237046919314;8.320835798797265;0.02812229833040434;0.882937117853187;0.05357142857142857
0;0;0.8;0;20;0.02772240649232745;0.882937117853187;0.6716591353144347;0.02772240649232745;10.146081504685942;0.02812229833040434;0.882937117853187;0.05357142857142857
0;0;0.8;0.2;1;0.01406157447918115;-0.020399654732476142;0.6852053663943279;0.01406157447918115;7.835965213150077;0.071497833882158;0.10013728614302281;0.05389030612244898
0;0;0.8;0.2;20;0.08065306673105076;0.10013728614302281;0.7997219977607625;0.08065306673105077;8.359588786004295;0.07149783388215798;0.10013728614302281;0.05389030612244898
0;0;0.8;0.2;1;0.014387526117035232;0.6867807327609873;0.6453610614217692;0.014387526117035232;7.562631702812229;0.08036902603417384;0.09015218163913889;0.05102040816326531
0;0;0.8;0.2;20;0.09232380939901974;0.09015218163913889;0.673034706706209;0.09232380939901973;6.0882207823697145;0.08036902603417384;0.09015218163913889;0.05102040816326531
0;0;0.8;0.2;1;0.013962704765317186;0.49006621006041734;0.6700686429443523;0.013962704765317182;7.858203709084347;0.08928821159007383;0.12700833175404477;0.05454545454545454
0;0;0.8;0.2;20;0.10854620236464457;0.12700833175404477;0.5665381833243354;0.10854620236464459;5.75423388500362;0.08928821159007384;0.12700833175404477;0.05454545454545454
0;0;0.8;0.4;1;0.019017837868178816;0.47763026881797627;0.6408113091081002;0.019017837868178816;7.229791837710211;0.07175027221959816;0.1314463533537474;0.059895833333333336
0;0;0.8;0.4;20;0.07854503027034943;0.1314463533537474;0.7523941418531108;0.07854503027034941;6.078128356072993;0.07175027221959816;0.1314463533537474;0.059895833333333336
0;0;0.8;0.4;1;0.01467047220828659;0.7038113051580136;0.6308329391523643;0.01467047220828659;7.753977098229147;0.07833863719194122;0.9454786893511469;0.05229591836734694
0;0;0.8;0.4;20;0.0868441931094828;0.9454786893511469;0.7136982163054133;0.08684419310948281;5.194752158000445;0.07833863719194122;0.9454786893511469;0.05229591836734694
0;0;0.8;0.4;1;0.01448100459654736;0.05650919922007488;0.698229425326812;0.014481004596547362;7.567625750920031;0.07013544160955604;0.12767806150498356;0.05286195286195286
0;0;0.8;0.4;20;0.08107461693519942;0.12767806150498356;0.7972308283222097;0.08107461693519942;6.442226922958714;0.07013544160955604;0.12767806150498356;0.05286195286195286
0;0;0.8;0.6000000000000001;1;0.020728678129066282;0.6128781197279736;0.6832453898832739;0.020728678129066282;7.035734889426179;0.09054121349548536;0.10274869503041466;0.07185374149659864
0;0;0.8;0.6000000000000001;20;0.10390946374026556;0.10274869503041466;0.7561296513781719;0.10390946374026556;6.19724348387117;0.09054121349548536;0.10274869503041466;0.07185374149659864
0;0;0.8;0.6000000000000001;1;0.019525250717125308;0.06466529045527634;0.6843878556211037;0.019525250717125308;7.364029119567036;0.05956925318994644;0.1099013490199328;0.05185185185185185
0;0;0.8;0.6000000000000001;20;0.06522132031154736;0.1099013490199328;0.978690084074186;0.06522132031154736;11.994057431520808;0.05956925318994644;0.1099013490199328;0.05185185185185185
