distance-to-activities-coefficient;density-coefficient;distance-to-center-coefficient;distance-to-roads-coefficient;eval-density;spatial-autocorrelation-index;eval-speed;eval-activities
0;0;0;1;0.18555656413892158;0.07237386349894417;1.147768209346248;0.6898862281383059
0;0;0;1;0.22896989072173982;0.07058638742635137;1.2021664496806415;0.6944965735911285
0;0;0;1;0.1262430462673169;0.030370326233722128;1.126861698759388;0.7422562299031163
0;0;0;1;0.2889137873912626;0.11586717434834276;1.224222511426125;0.7832688857637533
0;0;0;1;0.24292275811904052;0.06511591352713143;1.189416491792913;0.7004612118924679
0;0;0;1;0.14851165231325045;0.050256391912498755;1.1243759443876455;0.7438729762813482
0;0;0;1;0.24660325567097172;0.1063652397747317;1.1946318953728532;0.6682106344562129
0;0;0;1;0.3316702097677947;0.0987783657916498;1.2554878660881186;0.7202025879275635
0;0;0;1;0.29433360014471865;0.07961844254619488;1.24323104571777;0.7161693740346049
0;0;0;1;0;0;0;0
0;0;0;1;0.22253524955302384;0.12952377926101444;1.2297232685064143;0.6896294592571477
0;0;0;1;0.17760015404598273;0.05571800718270683;1.158092905028174;0.6453781358997984
0;0;0;1;0.3259328949434554;0.1232543531833372;1.8961885579643;0.7229761268351375
0;0;0;1;0.18136208468168058;0.04657477585894368;1.1505855460050252;0.6520976879454127
0;0;0;1;0.19501932659494037;0.05505809226948564;1.1325807802998176;0.7838531458324771
0;0;0;1;0.21965546718907009;0.17492843815997036;1.2011488388148743;0.6579390788777748
0;0;0;1;0.19410515352786106;0.06791473906378677;1.164069789183695;0.6606089833402209
0;0;0;1;0.2018633873924648;0.05944817348352656;1.162658259997998;0.6512064010715675
0;0;0;1;0.30843070974261144;0.06663652970865666;1.2419100343633613;0.6747068675001795
0;0;0;1;0.1510478179018771;0.11212133491235345;1.1520968166196488;0.6412877047875333
0;0;0;1;0.18544462836837788;0.06935116293930582;1.144623814826705;0.6752715139751655
0;0;0;1;0.17171425827287107;0.06393140406132924;1.1393724802994798;0.6008069280634871
0;0;0;1;0.20428882966006007;0.08276414290531203;1.1776136125608396;0.661357700167971
0;0;0;1;0.22374611697918312;0.07598044507440413;1.195321526558516;0.6674068421840754
0;0;0;1;0.23845652449350196;0.05947767429076331;1.1801154766693869;0.6317465809758128
0;0;0;1;0.25296387438348517;0.38985172234458676;1.150392602107067;0.6171140500416716
0;0;0;1;0.23519231877471514;0.06636446873198097;1.2170896353677265;0.6440210853917352
0;0;0;1;0.20008211054193722;0.0894812259402946;1.1778236904866306;0.6519264624735245
0;0;0;1;0.2331175302707888;0.1439361842795306;1.187671141359734;0.6570799357148513
0;0;0;1;0.18505480717280126;0.05560672785837429;1.1413351780856447;0.6487388812559646
0;0;0;1;0.19190915911367434;0.09681652097432304;1.1522853496516587;0.6619042064861502
0;0;0;1;0.2147977484115042;0.0955963630515699;1.1579751492035733;0.6844448615073961
0;0;0;1;0.15984556581302373;0.08970230883881627;1.1044042194931514;0.7652401561321834
0;0;0;1;0.2294491582217335;0.07401536894894473;1.1893113041467278;0.6567446499610285
0;0;0;1;0.2104298528813135;0.08419032558698562;1.1537534903041;0.6464750642548188
0;0;0;1;0.23446529587705892;0.06086615560670081;1.190786598133451;0.6595889040160066
0;0;0;1;0.27628043020628656;0.07942668285702542;1.2288552469691312;0.6494804629900084
0;0;0;1;0.14006198551317284;0.9456323634470323;1.1455281805496496;0.6682956618996186
0;0;0;1;0.29585786767664357;0.1220157761545869;1.240729657738218;0.7548783016638774
0;0;0;1;0.2113252189202143;0.09752523875018723;1.1708539922932848;0.6491055549137776
0;0;0;1;0.27424640517593996;0.06649261520930708;1.218662917996146;0.6366000850362618
0;0;0;1;0.28586092721319883;0.07415146407180478;1.231133024745293;0.7302899338569218
0;0;0;1;0.16856005762606;0.06458455990265635;1.154879674271796;0.7242425868824102
0;0;0;1;0.18127354667739878;0.10853220238089462;1.1451303276700149;0.7921587207320411
0;0;0;1;0.33849420238185773;0.10891539720728344;1.2465465785404175;0.6796194214202016
0;0;0;1;0.2691917878595315;0.08491276444099775;1.1959798227618554;0.7276742491023527
0;0;0;1;0.4171644420311479;0.1446372924690458;1.2066325765770847;0.6603403207881464
0;0;0;1;0.258690210389878;0.10108234596892779;1.20092851339567;0.6760634007332437
0;0;0;1;0.2567287994457018;0.07462338298621288;1.2067636453185908;0.7164125238108627
0;0;0;1;0.20457943447786087;0.9721670453712881;1.1868631344089886;0.6494403570265439
0;0;0;1;0.2878628305620665;0.07289745732258199;1.2110087048167795;0.6553175031605087
0;0;0;1;0.2534287956143;0.05374598380837869;1.2065818619113327;0.6550022372968487
0;0;0;1;0.2500879048443887;0.05895724875552812;1.2067264152140709;0.6901284900902317
0;0;0;1;0.22078335896407314;0.05551625125760505;1.196250123912959;0.7457113737425382
0;0;0;1;0.4029729521249879;0.10529069911020911;1.2161231358147355;0.6716693077229348
0;0;0;1;0.2772820231714665;0.0859168496603785;1.213518802993187;0.6210688482368776
0;0;0;1;0.2946277873877857;0.06864013865455311;1.1915818330121042;0.766778139692736
0;0;0;1;0.25438106842859504;0.05616180925137958;1.1980014690948457;0.6636046862146485
0;0;0;1;0.14192467859507626;0.07549997629436392;1.124121835901753;0.7549150315647856
0;0;0;1;0.18521149949071297;0.04499094079545351;1.1368529916786607;0.7572168520893154
0;0;0;1;0.18567636098866613;0.07596733612680738;1.1273557655505249;0.7183539409296527
0;0;0;1;0.206493910930717;0.08802643682563323;1.1691915936982065;0.6925495189032247
0;0;0;1;0.21529969056816098;0.06550787526511563;1.1699973708712186;0.6963778036115137
0;0;0;1;0.3552600043566544;0.11946535678081896;1.242271030256345;0.6698345694266679
0;0;0;1;0.21156455301572927;0.05800149052634325;1.1753051203949325;0.643413090271447
0;0;0;1;0.42250705584363635;0.09281914872894236;1.2545017259959306;0.7235276516171856
0;0;0;1;0.3120766946160929;0.08449853685991278;1.2331179084026929;0.6666829753712488
0;0;0;1;0.18346461599004255;0.05998680736585653;1.1794075215514792;0.6483809667375375
0;0;0;1;0.18376932527385065;0.044935903290138586;1.1551124253293328;0.6560487732174523
0;0;0;1;0.2362029376226551;0.07883724189368947;1.2011574058603354;0.6704984663486382
0;0;0;1;0.20117741358384553;0.047660114415091805;1.1929250986224402;0.6122173820555321
0;0;0;1;0.30125588247169216;0.09225795391033703;1.2405711349935966;0.6725340639858057
0;0;0;1;0.280885094077863;0.08416220602324606;1.2141572427079885;0.6389143874929147
0;0;0;1;0.22213328268019272;0.08075213245876979;1.155731918250782;0.682979182387284
0;0;0;1;0.1321232632673526;0.07152013706821601;1.1567382638831356;0.7122735237075661
0;0;0;1;0.163893775684537;0.047449528580162985;1.1286965766816859;0.6364233373577397
0;0;0;1;0.35823716711643244;0.09819665892799478;1.258750787085621;0.653608651605185
0;0;0;1;0.177472851754442;0.0552270841825285;1.162126478682042;0.7513119271826583
0;0;0;1;0.28197579756601704;0.07795233064864886;1.198558007383415;0.6391455922366898
0;0;0;1;0.2605358963029644;0.11927649241033492;1.2026786679379122;0.7825598159904656
0;0;0;1;0.32559168569023944;0.09754693122851169;1.249387964789777;0.7265248805584951
0;0;0;1;0.17340151647155572;0.07740470876304559;1.1543743876506638;0.6604686163690299
0;0;0;1;0.24566852863685282;0.06611552807395206;1.1986174620939016;0.6460850821996186
0;0;0;1;0.5498838944508688;0.10273425543928248;1.3546039273089105;0.6441862492185856
0;0;0;1;0.14121170071394462;0.5679408134721444;1.1609185501959205;0.6231792913175457
0;0;0;1;0.23182234920395123;0.09010114531771142;1.2149456009349842;0.6109843821624507
0;0;0;1;0.3100845226908906;0.11832918244332599;1.7017633590439636;0.6787063435855073
0;0;0;1;0.17406171571910678;0.05629993835412242;1.144899415310381;0.6481953447298122
0;0;0;1;0.199195455748046;0.05474972487254002;1.180869314834685;0.6426903062322918
0;0;0;1;0.17807640788614582;0.057670104057553795;1.1640596712964422;0.6677073226621928
0;0;0;1;0.1699772579758461;0.05765791264674042;1.1617432760613766;0.7640766816757918
0;0;0;1;0.2690189255264061;0.06980701658084348;1.2115522480184393;0.6502054554347129
0;0;0;1;0.23050066971879668;0.09054879160422429;1.1999237364778916;0.6293654396519672
0;0;0;1;0.36409656141269475;0.08101826479245594;1.249666274242138;0.693128079901342
0;0;0;1;0.16321903514426653;0.05864977726556903;1.1350872293144776;0.6421852271259625
0;0;0;1;0.2851580331125083;0.07707088724550583;1.2348222444634884;0.6470167454039263
0;0;0;1;0.2510516727849676;0.8346347247417155;1.1806231360844535;0.7277455127912238
0;0;0;1;0.5177115706551425;0.11695275851182281;1.2406627127121803;0.7008770200543106
0;0;0;1;0.19257201871859644;0.05581698855026192;1.1563262946515382;0.724379068455371
0;0;0;1;0.15153608227776688;0.900897695394274;1.229602185747425;0.7029120019541759
0;0;0;1;0.20148018409304402;0.052298308761963896;1.180478407613725;0.680399457518764
0;0;0;1;0.2210139912148949;0.07734072602242754;1.1863408655356378;0.6357926129639624
0;0;0;1;0.4193252079701856;0.11136355593309712;1.2541734127495934;0.6889742288682636
0;0;0;1;0.2677661896341467;0.14335500205700435;1.2194208905064516;0.6534746434087333
0;0;0;1;0.3089343968922375;0.10690662617530668;1.2358637422992245;0.6918102899007845
0;0;0;1;0.3099662900765612;0.07643550565686942;1.2161421334961289;0.6703371586071802
0;0;0;1;0.11047186789366002;0.05061713888586915;1.128829954282187;0.658893572057795
0;0;0;1;0.21666319441698273;0.09320169592656341;1.1875526277838127;0.698864622574294
0;0;0;1;0.15737004036660995;0.05333395011325542;1.1508056490415917;0.6705563434461574
0;0;0;1;0.43658454190748874;0.09833921796883795;1.2660804466550608;0.6968812859044133
0;0;0;1;0.2826611941329792;0.1014303527492076;1.1671319780689426;0.817975661853571
0;0;0;1;0.15084753777355742;0.05663015906591003;1.1410803910890235;0.6736283029523769
0;0;0;1;0.21272777647580043;0.08674254699832105;1.3381782320474969;0.6303095778583624
0;0;0;1;0.15017917705616518;0.04746610959071449;1.1517901834032955;0.662700149457395
0;0;0;1;0.21320972744899436;0.06513946009215607;1.176412293380519;0.6683870087290849
0;0;0;1;0.1828724819683664;0.09916719438703464;1.1576352997476524;0.6841442157465021
0;0;0;1;0.23965242793925537;0.06503664926598458;1.1781543210278778;0.7389483776035602
0;0;0;1;0.29108953694790973;0.07541625642830227;1.196997431121841;0.6587695474295521
0;0;0;1;0.29740241561779324;0.08267817830820956;1.9556433569032357;0.6336291986749907
0;0;0;1;0.21127108202984127;0.05978567135444049;1.193665102430475;0.6851671462448525
0;0;0;1;0.1939103164761777;0.04153263645134138;1.1736169340399039;0.6447837508675262
0;0;0;1;0.15734354700668654;0.07485164046465523;1.120572311012428;0.6001295458223753
0;0;0;1;0.23713425153404932;0.06324037650652996;1.2119745462366813;0.7006473946645349
0;0;0;1;0.20174056044757366;0.05987364165865064;1.1824910355072955;0.704803708192453
0;0;0;1;0.19816767603409724;0.9999999999999967;1.1873312443281971;0.6921952550590134
0;0;0;1;0.25772442329285794;0.09250118574756622;1.1948300496188182;0.6529602719915868
0;0;0;1;0.3451217611069578;0.07888390476642798;1.2282745499801624;0.653976351570278
0;0;0;1;0.24841043278530056;0.056073902463276475;1.213179312622081;0.6255281931270522
0;0;0;1;0.15450390681538909;0.04529508164209982;1.1321170997102104;0.6763013498526239
0;0;0;1;0.3336543577103639;0.11502702177970002;1.1584202391798102;0.7183787283974244
0;0;0;1;0.3144301749900127;0.08317801749772556;1.202339023208535;0.6710308912973422
0;0;0;1;0.2065360314404852;0.05273442010956813;1.176483614210919;0.6548003643797529
0;0;0;1;0.16927536408936433;0.05966259631534359;1.148983180079028;0.7322569835772572
0;0;0;1;0.27178076347847696;0.07265743789634355;1.2430631398522816;0.6727707519650112
0;0;0;1;0.17255217080380741;0.04789609772412119;1.1637298300888288;0.639832225383589
0;0;0;1;0.4590656274386507;0.11122163976481171;1.270583937696001;0.7031541089216329
0;0;0;1;0.19707350000316504;0.07117694003037354;1.1687203746431678;0.6329689368892233
0;0;0;1;0.2521632746488736;0.0873638546589746;1.180856759208556;0.744382477692318
0;0;0;1;0.26023303712579565;0.08571487009899441;1.2136835341359198;0.6489240155710208
0;0;0;1;0.20414809067530848;0.06173308323446759;1.1829822780667683;0.634664458619431
0;0;0;1;0.37292882120846915;0.13157419199365017;1.5850894392137707;0.6891360198816672
0;0;0;1;0.20232025102327927;0.07248250682681102;1.1841287090909118;0.6800851411668765
0;0;0;1;0.209854116598072;0.06685233993786356;1.1549048914067552;0.6476495650515652
0;0;0;1;0.273655080199393;0.07800023389363431;1.1905541838707814;0.667766299259636
0;0;0;1;0.32529272210455;0.1035877622801635;1.2689408415934837;0.7373896011515493
0;0;0;1;0.1761759928061321;0.04282577814643942;1.1450979816735898;0.6586949259937466
0;0;0;1;0.26418351757660696;0.06838140789421022;1.184015936233551;0.6887201730541214
0;0;0;1;0.32053223945140963;0.08232672434119627;1.2500034661634083;0.7834827949043046
0;0;0;1;0.29083340492834836;0.10495757019189651;1.2221700594792406;0.65056662731401
0;0;0;1;0.12095714768886233;0.03911141822535092;1.1123622627681395;0.6831054615346871
0;0;0;1;0.22997724534693068;0.06928562466805196;1.1926706888770056;0.6451734252940717
0;0;0;1;0.21075265643955787;0.08075842570628178;1.1722774695926874;0.6697688019132082
0;0;0;1;0.20294732524785175;0.05233711691621509;1.1650726043422923;0.6829557819679711
0;0;0;1;0.2633805163013808;0.06509681989631165;1.2148475256847155;0.7617360852029949
0;0;0;1;0.13199105845763173;0.3074529743855044;1.1215927432651303;0.6542408568954401
0;0;0;1;0.2802184737513926;0.12624310593113527;1.2005299214647738;0.6257116513267268
0;0;0;1;0.31914358889110256;0.08195175483313187;1.238356190601713;0.6391017682235045
0;0;0;1;0.438667506642827;0.11192893331764733;1.2288332704671745;0.7878944419583205
0;0;0;1;0.19738506236584508;0.09998847193422389;1.223106922991287;0.6046420385007818
0;0;0;1;0.19446938328696955;0.047159678732167566;1.1805169644283857;0.6716025997026323
0;0;0;1;0.176011317719655;0.06412637623010545;1.1558018157567433;0.6455662210594175
0;0;0;1;0.23777836435773522;0.11716771179083804;1.1914749913613383;0.7446573252904276
0;0;0;1;0.1703635327338674;0.05618268173607839;1.165873671913751;0.665228491622506
0;0;0;1;0.28599653490391147;0.07944042791962891;1.2214437648513705;0.6180857062226435
0;0;0;1;0.24404473896786258;0.06404042631964606;1.1960473338507247;0.6680021735779514
0;0;0;1;0.21884927242356866;0.06599621294664827;1.1945738704985507;0.7667987054580951
0;0;0;1;0.22841976844971873;0.06705452727418959;1.190408525742502;0.6542708874994969
0;0;0;1;0.21081465935959492;0.056493102843799076;1.1719495523709016;0.705286645607613
0;0;0;1;0.299317016877099;0.14857355948382026;1.2161354189335307;0.672752895596209
0;0;0;1;0.2605183497488502;0.0713282683018098;1.1847792706862021;0.6597271035240918
0;0;0;1;0.17614757408802306;0.050243815249755776;1.1498666361379868;0.7038086624811721
0;0;0;1;0.18959403382304202;0.06686332707239535;1.141044887343233;0.671239245506271
0;0;0;1;0.3009195252308864;0.8332694556322516;1.3934377439060368;0.6556381582248909
0;0;0;1;0.20749882379310447;0.0727650135308706;1.1749155383523167;0.6945452925209377
0;0;0;1;0.34635548225197244;0.08564972888377995;1.239860576683624;0.6711766942510493
0;0;0;1;0.18868207174975224;0.0648406017734703;1.159032682321647;0.6475268405231356
0;0;0;1;0.33626255117006587;0.113636024407439;1.237075827441048;0.6818855994318103
0;0;0;1;0.24583224002503884;0.08204979096867986;1.2041641035568502;0.6460947864367974
0;0;0;1;0.3550624187707899;0.09677690666628379;1.278649796226961;0.7100758585369218
0;0;0;1;0.19226411325173215;0.0721291003192491;1.176628458080695;0.6576604157546901
0;0;0;1;0.18447591471947666;0.06820937438631246;1.1456071358723567;0.6955455619084754
0;0;0;1;0.2707213403702795;0.06224636585886334;1.2207403042153468;0.6655440755835114
0;0;0;1;0.18472127115790343;0.05179473678123899;1.147092494439969;0.710439901316407
0;0;0;1;0.3842281458381984;0.11276674534683229;1.2445598960657702;0.6652661241027511
0;0;0;1;0.28970704099716943;0.09131275137603266;1.2344918458293357;0.6205935585852917
0;0;0;1;0.2106961557171784;0.06353361980704345;1.1895768283040125;0.7118086209633079
0;0;0;1;0.18395964315617136;0.06795759360875496;1.1586247143753485;0.7003262764831667
0;0;0;1;0.14593985412803437;0.03636568007070145;1.1396058541971408;0.6446119509298757
0;0;0;1;0.2072019217106409;0.07714344947964456;1.1757053227383645;0.6659427003498817
0;0;0;1;0.23616044446338724;0.09892276885930155;1.186851601422989;0.6745616358931841
0;0;0;1;0.31410755992627537;0.11057251451791654;1.2375537299075081;0.6690525947534107
0;0;0;1;0.2202203964329581;0.05911687719365266;1.1828996025961542;0.64950482686392
0;0;0;1;0.17497531834129984;0.10308090944122192;1.1552371715747727;0.6409492967427712
0;0;0;1;0.1630949195025443;0.07141846619206953;1.1331643368210846;0.6563013641669466
0;0;0;1;0.21148845588105367;0.12049382147447947;1.170773669508414;0.6096910359351546
0;0;0;1;0.28918614685921873;0.12201904186458447;1.239549545646045;0.658465232086505
0;0;0;1;0.349903483708163;0.07709463453168788;1.2686830548503019;0.6463368374502411
0;0;0;1;0.23606200924086673;0.05710218975141038;1.1970943374851102;0.6633951502025952
0;0;0;1;0.1696232874723359;0.05748219753188153;1.1621397235426676;0.6322194792541953
0;0;0;1;0.21117735508349958;0.08335641305830424;1.1668390658659984;0.663458334941465
0;0;0;1;0.1737279075289942;0.08580473261068039;1.143778847589364;0.7262909808498119
0;0;0;1;0.18700811408028595;0.060058657080187886;1.1695464473582808;0.6884555809480094
0;0;0;1;0.3410506355417687;0.08309692722694058;1.2513716145631055;0.6618682057135752
0;0;0;1;0.1885645972871521;0.9969470626843119;1.1557009011188553;0.6628061544036687
0;0;0;1;0.2875632005556904;0.10917297048968044;1.2050908401826899;0.7391704349490523
0;0;0;1;0.22096490485592657;0.05589542522762032;1.191690290373187;0.6823497337187776
0;0;0;1;0.25961052406024615;0.693555084529585;1.1996329708173432;0.6263988856635252
0;0;0;1;0.2246801305696163;0.06323827152448043;1.200986205344929;0.6693665924362552
0;0;0;1;0.18698075953905655;0.0603691286571272;1.1602064311878684;0.6615645545553807
0;0;0;1;0.3418726320325881;0.09923575183022879;1.24017238031795;0.71062664848818
0;0;0;1;0.41533815160918686;0.09386181000654913;1.2291174169975547;0.6707347436212167
0;0;0;1;0.19772330937632737;0.05537274143928214;1.171732659673286;0.649857316279383
0;0;0;1;0.3601297430053163;0.119900656822402;1.224441865502441;0.6593402023053073
0;0;0;1;0.17645282508085286;0.7110534182341054;1.1614178847965884;0.6744643491294173
0;0;0;1;0.29781632005174147;0.08246638169553537;1.2226596954450817;0.6588670339929297
0;0;0;1;0.15672062224701502;0.08646802557521689;1.1379673298276871;0.661515318813434
0;0;0;1;0.23553450779498733;0.06523543995026669;1.1712624201475264;0.6631605070622595
0;0;0;1;0.3527195530510745;0.09036477816461144;1.2654039411050326;0.6522892719759122
0;0;0;1;0.3512729801087884;0.1256436164052841;1.230159642434722;0.6677523642898059
0;0;0;1;0.2805184140132502;0.1216209426331736;1.1903807357785265;0.6473731348384723
0;0;0;1;0.29291004023033074;0.07164586117672439;1.2202352502346927;0.7201215796688317
0;0;0;1;0.20189190395988058;0.07297150190799094;1.1696505016849883;0.6763712039995275
0;0;0;1;0.26491766800952693;0.07860348820875739;1.2140713427323848;0.6580485597165333
0;0;0;1;0.16910514673924873;0.03774037899614617;1.1686514108935566;0.6501194109433345
0;0;0;1;0.21930866634798127;0.05923016029129605;1.155579647932882;0.7163454802687292
0;0;0;1;0.18571443947387306;0.07606263456056317;1.1340108267560334;0.658089012001096
0;0;0;1;0.14669261802826344;0.09704797607928599;1.1469962297908116;0.6601979245154791
0;0;0;1;0.2202680855492564;0.07557083880783522;1.142823411254724;0.7716231447760755
0;0;0;1;0.3368584842744141;0.0751922616487398;1.2145780570663913;0.6324402068491178
0;0;0;1;0.2277866494638068;0.06512470178116678;1.1958940781718888;0.7125126455597405
0;0;0;1;0.14009935820961844;0.08454797745379673;1.1453158834967043;0.7116256205486182
0;0;0;1;0.35650120052424883;0.11235132578484938;1.255384281700119;0.6937284457950392
0;0;0;1;0.1718595171958057;0.04599485236682239;1.164483530267443;0.6640147250478706
0;0;0;1;0.3260237229525889;0.07825766638890523;1.2524478147768157;0.6709804007273147
0;0;0;1;0.2566440078266299;0.08448500430810271;1.209009966602262;0.6756191965604648
0;0;0;1;0.18112345232170898;0.03641489416264429;1.1420468482581476;0.6298347891888483
0;0;0;1;0.25541696163234034;0.05812003696178994;1.226912366151372;0.625643644802035
0;0;0;1;0.35766930360797033;0.09862676637933328;1.2400686941875732;0.6880916044439258
0;0;0;1;0.41846753794641306;0.09999715307939705;1.245805628417941;0.6790344101370418
0;0;0;1;0.27189511952441225;0.07924990071014537;1.2246334533597603;0.7254165013905073
0;0;0;1;0.17328649060437767;0.05832358900831519;1.1492298698262182;0.6670578449538708
0;0;0;1;0.23528013530877617;0.0689976487934405;1.172650595302204;0.6569960155368816
0;0;0;1;0.18863569774997993;0.04087506448395135;1.1615533890411003;0.7007360601458609
0;0;0;1;0.4667825338030571;0.09995704049355748;1.2509188908305127;0.6447337685685386
0;0;0;1;0.30023056506745255;0.0776106859017828;1.2446131095901056;0.6504456633833685
0;0;0;1;0.22913033546737627;0.07297177413954938;1.1556959609297233;0.7547797042261055
0;0;0;1;0.15967641599882712;0.04564976846485666;1.1572465160186591;0.6503149277532443
0;0;0;1;0.3625186251017452;0.13224034764195522;1.2337467685687598;0.6934607776623382
0;0;0;1;0.2055399862343325;0.1169185530596632;1.1607292951023784;0.7084793822280633
0;0;0;1;0.2756943250700427;0.10158441325230887;2.0380331847682203;0.6934358420797311
0;0;0;1;0.25814791302171697;0.1003246528136244;1.1547165957382854;0.6923370680254957
0;0;0;1;0.21049709109711418;0.7405418119751523;1.185583235844588;0.6723671055989229
0;0;0;1;0.16730894045016806;0.05077982844965903;1.1484049876678832;0.6467275354332311
0;0;0;1;0.2038620282328844;0.06418479017556941;1.1941418446551881;0.689606788166532
0;0;0;1;0.2644072753187141;0.11225177227253692;1.2044424402774283;0.6905924609185984
0;0;0;1;0.1883644540851917;0.0797565675763798;1.173831050861731;0.6570177616737088
0;0;0;1;0.19033972846679198;0.054721051320005744;1.165877148259812;0.6528968652738734
0;0;0;1;0.2206133562025562;0.09163888746101519;1.1951958647718381;0.7429019364203069
0;0;0;1;0.22153972402295039;0.07585377001503855;1.1693297073050566;0.6654417974962072
0;0;0;1;0.21200948950987325;0.45415262365920184;1.1937274538474898;0.680654227088848
0;0;0;1;0.25814122470855716;0.07777837382446406;1.20626748006571;0.6728344856034113
0;0;0;1;0.19471179101087388;0.20568352334921125;1.1684565784915593;0.7854020771317181
0;0;0;1;0.3081600338900629;0.09093893708317845;1.2152756882884677;0.656565186147616
0;0;0;1;0.19352703366036722;0.07293372813166564;1.1654851566134905;0.7283047925938404
0;0;0;1;0.24298049905006452;0.6057225211514227;1.1969454183741857;0.6690698436554104
0;0;0;1;0.17381084296031568;0.08349057513754476;1.1709360539158187;0.676618110992011
0;0;0;1;0.2920682056516281;0.05778715229804192;1.220847574500214;0.6639215752874515
0;0;0;1;0.21190955810616152;0.06475518490397342;1.17618511840533;0.6532320449980256
0;0;0;1;0.1458902949775377;0.05855888475597556;1.1051542313797422;0.6767064810948764
0;0;0;1;0.14324195964567457;0.09794564937795583;1.1280641722483626;0.6374122663740276
0;0;0;1;0.255990619307677;0.11697640262667212;1.2121797942776362;0.6754762398401911
0;0;0;1;0.17730785817971473;0.053366347734580606;1.1467093986400536;0.6936583918183049
0;0;0;1;0.4639455789949647;0.10451641016386053;1.2420264434913502;0.682302109603531
0;0;0;1;0.17814823816968567;0.06941371214866995;1.1507696094901232;0.6477969451868252
0;0;0;1;0.2247310262875548;0.13330939942228742;1.1928208401924447;0.6833524307647341
0;0;0;1;0.20763751407779335;0.060987763776114944;1.181891733898337;0.6411249358998167
0;0;0;1;0.21996305009704786;0.08812175319262329;1.198857285828694;0.6660381321324685
0;0;0;1;0.19737256684243965;0.07997174855987078;1.182340901973298;0.6467367707494978
0;0;0;1;0.3415843419863327;0.07257806564841893;1.25702981943323;0.6803519517317594
0;0;0;1;0.15585490227713839;0.03369880935468692;1.154708224407086;0.7942962995091843
0;0;0;1;0.35839845876859644;0.0929568496954499;1.2325113697973058;0.6569625151091395
0;0;0;1;0.25529277960149344;0.09443797451381723;1.1617084831823432;0.6140827616296538
0;0;0;1;0.27614375705861116;0.07120706834818999;1.2230585251398318;0.711315152055409
0;0;0;1;0.4245589028596637;0.09575313116369055;1.2532221272661999;0.695537726693561
0;0;0;1;0.17085520820491032;0.05270888584984147;1.1543923550818511;0.6273948190802235
0;0;0;1;0.22399576562318274;0.09928352709802456;1.2011907609933647;0.6416231427378791
0;0;0;1;0.25204225308237294;0.07792889105628496;1.2250634410025418;0.6670770510142054
0;0;0;1;0.181181129443511;0.11950943822854965;1.1491086669671302;0.635394913725143
0;0;0;1;0.3250551904378237;0.9955115071895493;1.2188861130776094;0.672558749161358
