distance-to-activities-coefficient;distance-to-center-coefficient;density-coefficient;distance-to-roads-coefficient;eval-density;spatial-autocorrelation-index;eval-speed;eval-activities
0;0;0.2;0.2;0.06044490671009164;0.06013700910428578;1.2395016595954702;0.7090578648641639
0;0;0.2;0.2;0.08807604152942514;0.043581748373358334;1.1889328038098057;0.7678666658213034
0;0;0.2;0.2;0.07433011850752942;0.04413822444533587;1.2490699031422008;0.673347191183024
0;0;0.2;0.4;0.10366818743721747;0.9629938907774951;1.1863976642767577;0.659370582928856
0;0;0.2;0.4;0.08749534579001988;0.02971566182505509;1.1381259148266154;0.6713447702317432
0;0;0.2;0.4;0.11633094309439919;0.04453195061016182;1.1886526384857026;0.6476463406186882
0;0;0.2;0.4;0.10100198255687576;0.07389963079710463;1.1850200094034709;0.6751663337672236
0;0;0.2;0.4;0.10537100531264647;0.058201019878555096;1.2372244314758696;0.6956783051790135
0;0;0.2;0.6000000000000001;0.11401854240230781;0.057576866654692936;1.1451234981328682;0.6832038541056242
0;0;0.2;0.6000000000000001;0.1524599963404206;0.07920214507285038;1.210165589730015;0.7575909477784613
0;0;0.2;0.6000000000000001;0.13133219357357429;0.08046227287045353;1.1643608556375145;0.713391597475993
0;0;0.2;0.6000000000000001;0.1595801590113399;0.10441425039443006;1.2157925567837733;0.6407174043754893
0;0;0.2;0.6000000000000001;0.09721823012834974;0.9862785936407995;1.1719434066354748;0.6913905584403337
0;0;0.2;0.8;0.12506055080546155;0.03602729392790279;1.1351485720708316;0.6962773080028349
0;0;0.2;0.8;0.1378736971722098;0.09472804953611495;1.181002826158861;0.6416091536569788
0;0;0.2;0.8;0.12965391283369002;0.06136574928374398;1.1424180766858418;0.7365987251649482
0;0;0.2;0.8;0.10906476687498054;0.06864673551633495;1.151001331528401;0.6946280888391366
0;0;0.2;0.8;0.14410966969129677;0.062147166789833966;1.1986234149531805;0.6241967184223671
0;0;0.2;1;0.13058715241372454;0.03455759576463538;1.1496861147860198;0.6678189900398395
0;0;0.2;1;0.18699998956944552;0.0646127993661533;1.161554407447826;0.6960359092992064
0;0;0.2;1;0.12304241831207623;0.056751082846299684;1.1797664725337573;0.6453494209762778
0;0;0.2;1;0.07933816844773392;0.03834016127195439;1.11138491067292;0.6716190472831944
0;0;0.2;1;0.1382722173204311;0.053431050789137124;1.1851419039264757;0.7345984434884734
0;0;0.4;0;0;0;0;0
0;0;0.4;0;0.03832668111413933;0.08825053520565175;3.0138973403486977;0.5500935781146304
0;0;0.4;0;0.023351207569758493;0.6667301023485017;1.8196875391200378;0.6138166427452014
0;0;0.4;0;0.021159546101029953;0.0975564688106709;1.6331300485495817;0.6607183045500105
0;0;0.4;0;0.022671245868937383;0.19229189550518863;1.9385419282920329;0.6164643429254114
0;0;0.4;0.2;0.0589581946240194;0.07012948320831636;1.8734627305954068;0.6813328549806152
0;0;0.4;0.2;0.09586517840187861;0.0362575531783643;1.2069517529818805;0.7137266184577604
0;0;0.4;0.2;0.06001384453579651;0.10891791509949905;1.3563181381376939;0.7934928980935321
0;0;0.4;0.2;0.06318413830322046;0.04676297618051844;1.1808209147643134;0.6993605599754956
0;0;0.4;0.2;0.06608759229885808;0.05370238019974134;1.2301076576990904;0.6913479072154929
0;0;0.4;0.4;0.15981536223129023;0.07358830451975028;1.250763795527162;0.6407930342785553
0;0;0.4;0.4;0.06929526054409613;0.04206156358075626;1.1516749705335911;0.6423493333258121
0;0;0.4;0.4;0.05732098208917319;0.054140200522909326;1.2117641435121191;0.7745419241216808
0;0;0.4;0.4;0.07432230332803048;0.06629672264077163;1.2234823529481713;0.7013630779056691
0;0;0.4;0.4;0.09401769834812318;0.06213005655967016;1.3147297262459092;0.7039084499691171
0;0;0.4;0.6000000000000001;0.05691015140042586;0.12179613543675613;1.2198663083797505;0.6717504877397149
0;0;0.4;0.6000000000000001;0.1093466615482764;0.12922071030975446;1.675839302301101;0.6898691510844541
0;0;0.4;0.6000000000000001;0.06349559171511064;0.0686181783497998;1.1951178608518207;0.7465561761406299
0;0;0.4;0.6000000000000001;0.08767430218139302;0.19339246835681662;1.1714405631425182;0.7798545420442804
0;0;0.4;0.6000000000000001;0.12717167392454848;0.5351358269824162;1.251033481335586;0.7527660947370389
0;0;0.4;0.8;0.1386890451276943;0.1001754893236637;1.1822160633431518;0.7810160572823798
0;0;0.4;0.8;0.06910725935657447;0.13450215445946317;1.3531520614746428;0.7293609561277914
0;0;0.4;0.8;0.07406290266402082;0.08109381357482134;1.2233903351205535;0.6293717458686102
0;0;0.4;0.8;0.10888351396718005;0.018955602140390573;1.1669385182264151;0.711961028236916
0;0;0.4;0.8;0.10446279082231685;0.7013667439169289;1.3296388090520508;0.639903238816141
0;0;0.4;1;0.08554423850096725;0.023018345502722918;1.1213741260762344;0.6247763222582124
0;0;0.4;1;0.10826156455409221;0.29847602455832073;1.179522233910416;0.716239536106029
0;0;0.4;1;0.10889510758237769;0.1371860508944318;1.30138520753944;0.7720894379238096
0;0;0.4;1;0.08401058305893515;0.04050435648332144;1.1274142448899138;0.7056574008794039
0;0;0.4;1;0.12569800436327871;0.07599643997107217;1.1960603972314285;0.7173659708834379
0;0;0.6000000000000001;0;0.0236130237910203;0.8127299479350639;2.7538445514514507;0.6864377056094567
0;0;0.6000000000000001;0;0.02349600231409218;0.7577682787385401;1.8139589043236026;0.6726786040149653
0;0;0.6000000000000001;0;0.021706224283073276;0.5908171504529137;1.8124710807800004;0.5599122052359018
0;0;0.6000000000000001;0;0.018437060060257093;-0.007760355885184816;1.503892606965488;0.6971584296946841
0;0;0.6000000000000001;0;0.023214899724244682;0.12324393844459054;2.3288030541749993;0.5791859797006532
0;0;0.6000000000000001;0.2;0.05578757761982097;0.061835003233256594;1.2219413715671639;0.6683291650217669
0;0;0.6000000000000001;0.2;0.07932774191187222;0.07625242848440959;1.3806440611655377;0.686491520136657
0;0;0.6000000000000001;0.2;0.10732200361852684;0.10066966834905797;1.3268744046834575;0.6966115005575182
0;0;0.6000000000000001;0.2;0.08206250507657054;0.04400735979820229;1.3401708886650592;0.7542873079279633
0;0;0.6000000000000001;0.2;0.06444001730041655;0.05367282662438079;1.1974896386212235;0.6009231665198
0;0;0.6000000000000001;0.4;0.10534338863981131;0.03863938325267056;1.2822479244009084;0.7034323198876088
0;0;0.6000000000000001;0.4;0.07876827454438158;0.09269794189521562;1.2608115202755636;0.7276733218327103
0;0;0.6000000000000001;0.4;0.10067227832761982;0.2607479842758815;1.2507287782145202;0.6764002383813319
0;0;0.6000000000000001;0.4;0.0720027940086164;0.08580724718060519;1.3076185915069563;0.6648047713252836
0;0;0.6000000000000001;0.4;0.0682458406679279;0.10909247223565764;1.529147722742476;0.7284513725465811
0;0;0.6000000000000001;0.6000000000000001;0.08315039672621714;0.8671776617640243;1.1957899403689998;0.6418411386542834
0;0;0.6000000000000001;0.6000000000000001;0.09124944052605878;0.07392466221960764;1.2924255564116822;0.7481745884938236
0;0;0.6000000000000001;0.6000000000000001;0.11782877681508519;0.04710277566693353;1.1845676720279505;0.6865795512691527
0;0;0.6000000000000001;0.6000000000000001;0.0718268127233166;0.055937202681220044;1.253814346332953;0.7068971896479188
0;0;0.6000000000000001;0.6000000000000001;0.07435529609119369;0.32085543503693004;1.2212663123356045;0.6576137242207724
0;0;0.6000000000000001;0.8;0.05828994435174919;0.07765756123875034;1.261213993599767;0.6612378436934166
0;0;0.6000000000000001;0.8;0.10738117989010824;0.03719341784472243;1.1928311822551225;0.6473510068582458
0;0;0.6000000000000001;0.8;0.08396731432485852;0.045293982332007154;1.3503893244552725;0.7059796629887245
0;0;0.6000000000000001;0.8;0.12903395784602606;0.05377090344152688;1.2138233388280084;0.7081326788103502
0;0;0.6000000000000001;0.8;0.10356183103103137;0.05803079431271077;1.1745239625647406;0.6324920210563707
0;0;0.6000000000000001;1;0.06950205927096519;0.12025297017846302;1.3617747592024534;0.6308593447879904
0;0;0.6000000000000001;1;0.07458171734539529;0.15526366450460516;1.3535766018222275;0.724271889878151
0;0;0.6000000000000001;1;0.09567866732921766;0.06411273736302944;1.182750373286057;0.6700479932191813
0;0;0.6000000000000001;1;0.10251705227313772;0.03683447367846413;1.1195555714868763;0.6834939089065988
0;0;0.6000000000000001;1;0.1490789085193403;0.07383479267030083;1.2024261342063558;0.699231518049181
0;0;0.8;0;0.018704876427267668;-0.022349514606689456;1.8421092503715446;0.6444073586427868
0;0;0.8;0;0.019840844327848633;0.3694280124110708;2.809373810970426;0.5502298246676722
0;0;0.8;0;0.02193411603643796;0.06722468386129535;1.864205033271584;0.6266597343296061
0;0;0.8;0;0.02294768762981725;0.16519531918378266;1.5723985744387687;0.6189552233023439
0;0;0.8;0;0.023684652461817356;0.8834177416120969;1.605719185419866;0.6898975956894352
0;0;0.8;0.2;0.0957662092689539;0.046937588170035384;1.2013945892979858;0.7088924781259833
0;0;0.8;0.2;0.06915789692153206;0.05677830513687346;1.3114950467073139;0.6025582355730073
0;0;0.8;0.2;0.10841535868437198;0.029231679674889797;1.2315357174302335;0.6758348153866274
0;0;0.8;0.2;0.09476396181326545;0.02704708457171649;1.3160752895154664;0.7571108891180959
0;0;0.8;0.2;0.07071863927844729;0.0250939975350567;1.1824129504478276;0.6813717314606449
0;0;0.8;0.4;0.09102266148385654;0.24110664866246395;1.1876483157886533;0.6593454917702554
0;0;0.8;0.4;0.10599853712440913;0.08472026872695318;1.287147772022999;0.6314661181659923
0;0;0.8;0.4;0.08089600921752242;0.054402344471549915;1.2245843133334773;0.7065463869911338
0;0;0.8;0.4;0.0594012014318383;0.06699794557090026;1.1911794657305799;0.7249751238038824
0;0;0.8;0.4;0.05334944998511179;0.06240354921164246;1.3315053812682494;0.6237575369719296
0;0;0.8;0.6000000000000001;0.07705141441435738;0.9150139076006714;1.3165527080648793;0.7124471162623658
0;0;0.8;0.6000000000000001;0.0924385985314792;0.04143262391194081;1.185714720940841;0.6778562095722269
0;0;0.8;0.6000000000000001;0.08940379741747992;0.0924268361131225;1.259081333671698;0.6723810887407498
0;0;0.8;0.6000000000000001;0.08335656113624965;0.09668069455828412;1.2550984035765231;0.7132100848604848
0;0;0.8;0.6000000000000001;0.0710446337278089;0.10262141363105153;1.2992622197889934;0.6922555299325424
0;0;0.8;0.8;0.09571251009547527;0.2722184945422521;1.6964525778795936;0.7515209967602864
0;0;0.8;0.8;0.06280434206498899;0.20894210687621007;1.1811357844416586;0.7035190088910144
0;0;0.8;0.8;0.060704733186616115;0.13455601765505804;1.3482196696344788;0.6953749938036285
0;0;0.8;0.8;0.05054640086098225;0.08349733500833642;1.3585115132364256;0.6831006985188479
0;0;0.8;0.8;0.057638113622689446;0.08418094896216831;1.2793743825476045;0.6439929147657331
0;0;0.8;1;0.07965434594866465;0.06688726520952916;1.1996321390239748;0.6575615498641394
0;0;0.8;1;0.05390647902252563;0.06382049261916317;1.2267132948347939;0.7112251948133255
0;0;0.8;1;0.09968698533299203;0.058524197135769014;1.19249139402034;0.5807774262143762
0;0;0.8;1;0.056183530579177854;0.04993635110896874;1.2304849028015796;0.75888900443867
0;0;0.8;1;0;0;0;0
0;0;1;0;0.017621319573977556;0.5461045436018629;2.6586768092292843;0.6036109133388325
0;0;1;0;0.020947705997171884;-0.015333707127939302;1.5964324354353718;0.6150826145269078
0;0;1;0;0.02344882924899437;-0.029472483866550298;2.5866891589498207;0.5818111530331574
0;0;1;0;0.022787340353301076;-0.024572708718358243;1.836558038059644;0.6371723494367352
0;0;1;0;0.02259929117013267;0.5890605538558715;1.6176053729536921;0.6717166521470977
0;0;1;0.2;0.10813302305845995;0.02374658153038957;1.3123499781590067;0.7013801083218294
0;0;1;0.2;0.06309521882518909;0.06725590107249889;1.3063104681734652;0.7092185274109569
0;0;1;0.2;0.09721122764585197;0.029039263604696677;1.2402418442090288;0.777964488946659
0;0;1;0.2;0.08357069324361255;0.44140825804438294;1.6336293542040032;0.7496542466326728
0;0;1;0.2;0.06969009975721492;1.0000000000000286;1.2247847755918282;0.7500954746155015
0;0;1;0.4;0.05414720953156313;0.12055942171971178;1.2643506943252891;0.6932602172418929
0;0;1;0.4;0.06459762632156735;0.05699507809788903;1.3821580657979706;0.7201338171077738
0;0;1;0.4;0.07485321541466945;0.13469047158888342;1.4053641617121806;0.6412764812319449
0;0;1;0.4;0.06242456722577983;0.08293378414966071;1.316531077117973;0.6884901131608794
0;0;1;0.4;0.068221764517094;0.07387869598625896;1.4273978566648164;0.7292813239973515
0;0;1;0.6000000000000001;0.048849633458104565;0.060317259983997715;1.3081903774721597;0.6948369811613483
0;0;1;0.6000000000000001;0.11394995428636986;0.07840051865210633;1.2395955295149776;0.6612227771310109
0;0;1;0.6000000000000001;0.0736934998197267;0.11064602140056731;2.0865502183697684;0.6554544491721236
0;0;1;0.6000000000000001;0.09806530281300743;0.5608181292010384;1.3053490273247645;0.72150322382704
0;0;1;0.6000000000000001;0.09435627372470365;0.08520351922982843;1.251417036691957;0.6089422855605748
0;0;1;0.8;0.10885124277765479;0.23537067197356668;1.3670926307022966;0.628038934603532
0;0;1;0.8;0.07913812637597348;0.23553805865836397;1.3503271044675125;0.7436307796768902
0;0;1;0.8;0.05168916655267151;0.046104384987413455;1.5074530628234921;0.8315260936328637
0;0;1;0.8;0.06993483805296503;0.07618743395099548;1.2242810234381107;0.6628128965485753
0;0;1;0.8;0.0793238527269874;0.057577202458122506;1.2617209497612372;0.6856836128661383
0;0;1;1;0.07386398036390604;0.07041217222159726;1.284766019676813;0.6591568729058996
0;0;1;1;0.05463901536570512;0.0881456555741469;1.28107064025306;0.7868282687403911
0;0;1;1;0.12303198846249161;0.0406942581651198;1.1613310533232613;0.6459816933470095
0;0;1;1;0.11601689845274027;0.054242861153257556;1.3040583009386433;0.6667796305769378
0;0;1;1;0.08188145604031741;0.10417460023860489;1.4485530912410731;0.7117716947340689
0;0.2;0;0;0.30093462000343485;0.016904368202009787;1.1326835992803208;0.7925873819937896
0;0.2;0;0;0.3612930252153619;0.07069114646076806;1.127909036783988;0.7969776455041129
0;0.2;0;0;0.2441489970903013;0.023693321767383962;1.1092449284900754;0.7581292558793772
0;0.2;0;0;0.2456674752162436;0.0063711662444482136;1.1065064751580935;0.786474829209488
0;0.2;0;0;0.2550376351444063;0.012554267314787801;1.0899772057504244;0.8370045411939673
0;0.2;0;0.2;0.2911016085881335;0.02123151607969156;1.2094956200158549;0.7703867130679831
0;0.2;0;0.2;0.26804888905639257;0.030491954584177163;1.174394189604799;0.7747760689454444
0;0.2;0;0.2;0.2533149027176848;0.018671930232805372;1.2334288542853582;0.7823761424600423
0;0.2;0;0.2;0.35876552881629287;0.039828587601736416;1.1895315161844464;0.8468128963460649
0;0.2;0;0.2;0.34026930490642754;0.02074949982923926;1.1886445757982576;0.6852678275900408
0;0.2;0;0.4;0.3656314337729597;0.047754848322289455;1.25991096336447;0.8701075825504773
0;0.2;0;0.4;0.2403419304373423;0.04641885380892497;1.1894278347610865;0.7363598455438936
0;0.2;0;0.4;0.2501945935124044;0.030487743906424024;1.198010792866379;0.6689572767184133
0;0.2;0;0.4;0.23256636204201736;0.0302345659473348;1.1932690776601964;0.7644705476386822
0;0.2;0;0.4;0.23613681939937994;0.014179252088949008;1.2008619266888245;0.8052069158509657
0;0.2;0;0.6000000000000001;0.25850882096115474;0.04524271993725457;1.2105903054393021;0.6490838415466861
0;0.2;0;0.6000000000000001;0.2923192147769049;0.02620505497611787;1.2100444915245432;0.7494362766812617
0;0.2;0;0.6000000000000001;0.21536692477805763;0.029104464522762073;1.2331797848747543;0.6925478229795292
0;0.2;0;0.6000000000000001;0.22615916866548988;0.01398526409713856;1.2223177050841496;0.8838348236335383
0;0.2;0;0.6000000000000001;0.203155169026418;0.03426776454339118;1.214237697218025;0.7678446721161356
0;0.2;0;0.8;0.19739817382717784;0.05458727771287825;1.225506023882074;0.802254624509795
0;0.2;0;0.8;0.22480461516023317;0.02230782200061533;1.197632871421749;0.6813631187228569
0;0.2;0;0.8;0.20996995487998155;0.04696738963994166;1.192777148119422;0.7863203411305456
0;0.2;0;0.8;0.2883021222434158;0.08635450436611761;1.2278448801221094;0.5940121862066802
0;0.2;0;0.8;0.19584044166824513;0.03635330907911242;1.2058129956693262;0.7314598921975592
0;0.2;0;1;0.19463456857041497;0.053886024472535154;1.2228825104532668;0.6846150753629314
0;0.2;0;1;0.1916120479273962;0.054709843453427644;1.2058575211752223;0.6385249770583842
0;0.2;0;1;0.2419777690669287;0.057299310111900884;1.1934483116709087;0.843781789632695
0;0.2;0;1;0.1896470986232944;0.025579860245377395;1.1897885692926011;0.753173313615519
0;0.2;0;1;0.20929113863093393;0.03630434087214283;1.2137510778172667;0.7742780218810095
0;0.2;0.2;0;0.05648494601093266;0.04040458890109796;1.21655665273948;0.8048033965644161
0;0.2;0.2;0;0.08186859366366027;0.06289962590209348;1.269887595113137;0.5990372984547803
0;0.2;0.2;0;0.07124938600037181;0.10854453199565482;1.265722654543718;0.7057065763854093
0;0.2;0.2;0;0.04869238518546231;0.08650779130390686;1.194584805368324;0.7294821862237549
0;0.2;0.2;0;0.07264528167017106;0.33712449045415466;1.437227915666196;0.664039545852609
0;0.2;0.2;0.2;0.06277168947534233;0.06645334510459584;1.1560688278673201;0.7750453917343576
0;0.2;0.2;0.2;0.11680354097091676;0.08763015464227421;1.1832086629322354;0.7824816281387363
0;0.2;0.2;0.2;0.07941456083885826;0.08108777336269785;1.1732961410885223;0.6437607275609548
0;0.2;0.2;0.2;0.08439221275223463;0.8340494278321188;1.1846054421457477;0.6509455470045842
0;0.2;0.2;0.2;0.09772185601914307;0.08023014881989714;1.1632657143897729;0.8107834285999799
0;0.2;0.2;0.4;0.15751923331247095;0.06855163120513284;1.2549563449933192;0.7003510823672916
0;0.2;0.2;0.4;0.08109870538426614;0.08624356334357255;1.204207918342749;0.6404218427623263
0;0.2;0.2;0.4;0.06639612834333945;0.03402169504809713;1.1426025990926552;0.5659877881356233
0;0.2;0.2;0.4;0.06865363944787968;0.8548592122293466;1.1754783807832632;0.7702045428039356
0;0.2;0.2;0.4;0.07511063430296325;0.035041450926380474;1.1898974612556477;0.6059499356264897
0;0.2;0.2;0.6000000000000001;0.1364662306730243;0.04385004052290133;1.1128795744471076;0.7735803521716755
0;0.2;0.2;0.6000000000000001;0.14392575682625092;0.0751598845639659;1.1478505624150557;0.6149825508973623
0;0.2;0.2;0.6000000000000001;0.09545125130863993;0.02992398252883356;1.0975813332838376;0.6645019053753947
0;0.2;0.2;0.6000000000000001;0.10562792770146291;0.8910189994137196;1.1951866816001626;0.546397447060059
0;0.2;0.2;0.6000000000000001;0.12274335824535358;0.18243252628107925;1.306821419572484;0.7595815123691294
0;0.2;0.2;0.8;0.11703259087242289;0.09556834487115816;1.1349006809145177;0.6854734800266449
0;0.2;0.2;0.8;0.12397749891412466;0.043076650346761676;1.1951115815496949;0.6495870938168153
0;0.2;0.2;0.8;0.07950726424566687;0.04714422731956146;1.1037151833656522;0.6411294127765771
0;0.2;0.2;0.8;0.10609680040072875;0.0468380259726996;1.1732820405590907;0.6663100384065758
0;0.2;0.2;0.8;0.19129324062151193;0.08667134325476436;1.1783556608746202;0.7491569306791478
0;0.2;0.2;1;0.08833330936562585;0.03388062360144423;1.1197491447653163;0.7062668146644641
0;0.2;0.2;1;0.13294280043800483;0.04804415966134051;1.2081895972425627;0.7226195261825066
0;0.2;0.2;1;0.09297828931526889;0.03940988018223957;1.1520196323000051;0.6863687602741593
0;0.2;0.2;1;0.11189301199123426;0.03715136318323615;1.1359571009665856;0.8205201258645978
0;0.2;0.2;1;0.11870387367379703;0.04848267831230103;1.1564762586308046;0.7082696219930391
0;0.2;0.4;0;0.07073051191942084;0.3151413834797908;1.2063540055282953;0.7277865719257053
0;0.2;0.4;0;0.05819968604445408;0.044707811210672466;1.2134407082406546;0.7270033099062255
0;0.2;0.4;0;0.08138791780335854;0.08977976049125325;1.235382307394669;0.6539379581461615
0;0.2;0.4;0;0.07253490546659772;0.2457393904088568;1.270572333631402;0.5831126053354361
0;0.2;0.4;0;0.06279251188591216;0.07524993830695849;1.2641665042630568;0.6386496441167957
0;0.2;0.4;0.2;0.045678018915081636;0.08894745649748058;1.2281962629677146;0.7034719782860496
0;0.2;0.4;0.2;0.06718525151601962;0.31760818998257945;1.2404481315241151;0.6202714130784487
0;0.2;0.4;0.2;0.0772413358010174;0.11980827041618519;1.3031375981512479;0.7587199662923925
0;0.2;0.4;0.2;0.09610536426598004;0.09209453385092127;1.1551775325959441;0.7104977328299
0;0.2;0.4;0.2;0.07560836151147718;0.10182788154300124;1.1816786937091097;0.6747133197608751
0;0.2;0.4;0.4;0.052467256794252355;0.03752210875952741;1.1197739528204058;0.751049437999798
0;0.2;0.4;0.4;0.05125606857241037;0.08761832517066553;1.1919258931851624;0.7737275503284204
0;0.2;0.4;0.4;0.10140061160907242;0.24458981101733418;1.1468375200876015;0.5920950144042548
0;0.2;0.4;0.4;0.09689245401787835;0.08155509864207322;1.2072832124304331;0.6502492124509524
0;0.2;0.4;0.4;0.058052993658129486;0.19592387779563417;1.1571451489061144;0.6322149926000586
0;0.2;0.4;0.6000000000000001;0.07392863441046182;0.6846412526144997;1.194548597498381;0.6337873919437856
0;0.2;0.4;0.6000000000000001;0.046781871613071964;0.03717868494023189;1.1844834504628228;0.6772315536540305
0;0.2;0.4;0.6000000000000001;0.08017390566598429;0.04071389957200382;1.2080503720501456;0.71659431001843
0;0.2;0.4;0.6000000000000001;0.10332054924512904;0.07758365568265987;1.2104699717264804;0.5811767703123355
0;0.2;0.4;0.6000000000000001;0.1302533943779925;0.06358540608716368;1.1689228935346585;0.7029587131719257
0;0.2;0.4;0.8;0.07691114674815155;0.08295236089100437;1.2064459530119462;0.7536153400208534
0;0.2;0.4;0.8;0.0700887531526586;0.07303830549865076;1.1854896423925467;0.7069404766852678
0;0.2;0.4;0.8;0.07703573949101443;0.046353451565063715;1.1929349101231195;0.6205449851692528
0;0.2;0.4;0.8;0.07251439849195138;0.04629116189013381;1.173876745488549;0.6393190626161791
0;0.2;0.4;0.8;0.08248184170582191;0.048127411383015725;1.209990513967361;0.6669128743700814
0;0.2;0.4;1;0.10388986775563634;0.15408291611185582;1.1895198277205232;0.701188098128741
0;0.2;0.4;1;0.11016187306473066;0.0550666528517295;1.1634566413574468;0.6161242703576266
0;0.2;0.4;1;0.10738044641357053;0.04384299037092582;1.1538513336384195;0.6608370446303347
0;0.2;0.4;1;0.06847797160526602;0.03662210489412854;1.1705396009028473;0.6191630021085642
0;0.2;0.4;1;0.09301634631151802;0.07443610647546636;1.2363144603279237;0.7715030956606155
0;0.2;0.6000000000000001;0;0.08087232957414403;0.0548996192519895;1.2333608236637668;0.8417522616891115
0;0.2;0.6000000000000001;0;0.06315295440172473;0.13974041990458425;1.3010854831557246;0.767262458169841
0;0.2;0.6000000000000001;0;0.06624675278778495;0.07130199701709897;1.2852825374086843;0.6724835359072951
0;0.2;0.6000000000000001;0;0.06447192324396674;0.9535577409416489;1.2061142382124144;0.7373828363367341
0;0.2;0.6000000000000001;0;0.08946445904082284;0.1340673908593341;1.2722652226476865;0.680831857424848
0;0.2;0.6000000000000001;0.2;0.0676807670069929;0.12899533212181422;1.3127781826590046;0.6871060854961093
0;0.2;0.6000000000000001;0.2;0.08092702065958068;0.10554962606744854;1.261504454512795;0.638057215591896
0;0.2;0.6000000000000001;0.2;0.07283806363047103;0.09129306461105316;1.1911718326976362;0.7247528608721906
0;0.2;0.6000000000000001;0.2;0.10159344861643564;0.7496769153067004;1.180107653770667;0.7343673159629598
0;0.2;0.6000000000000001;0.2;0.0594706855100552;0.32986098840793304;1.2481849352155876;0.6785015465241192
0;0.2;0.6000000000000001;0.4;0.04876686709383154;0.1363764749161785;1.2240253335481832;0.7353916774677791
0;0.2;0.6000000000000001;0.4;0.08023596309428888;0.09786136677719288;1.2232546488689646;0.8035725737552071
0;0.2;0.6000000000000001;0.4;0.09544150793682935;0.10204712665280864;1.1520774352603746;0.6836816669870351
0;0.2;0.6000000000000001;0.4;0.09013129799193237;0.5953177387706969;1.206588868849032;0.7336622174801125
0;0.2;0.6000000000000001;0.4;0.055733873710745195;0.06680180131261011;1.2234694163746387;0.6499632635380367
0;0.2;0.6000000000000001;0.6000000000000001;0.060441408283004205;0.05550071705252086;1.1972221068027902;0.6752415368879168
0;0.2;0.6000000000000001;0.6000000000000001;0.06872406982393876;0.05231572448016169;1.9000434596549565;0.6421326773446545
0;0.2;0.6000000000000001;0.6000000000000001;0.08676767611137054;0.07122334065490604;1.174560838663866;0.7776887737038807
