distance-to-activities-coefficient;density-coefficient;distance-to-center-coefficient;distance-to-roads-coefficient;eval-density;spatial-autocorrelation-index;eval-speed;eval-density;eval-activities
0;0;0.8;0.4;0.5699396143035068;0.0751669574463678;1.1424194799713006;0.5699396143035069;7.317249484224238
0;0;0.8;0.6000000000000001;0.6264431453490465;0.08896788038193766;1.1874814096671233;0.6264431453490465;8.094785358862566
0;0;0.8;0.6000000000000001;0.6010623001883135;0.11564778105455056;1.148716418106095;0.6010623001883135;6.268542834832465
0;0;0.8;0.6000000000000001;0.5562716908496105;0.07084805959971362;1.1585935807819685;0.5562716908496104;6.884064157702377
0;0;0.8;0.8;0.5762566508685961;0.11623733301341892;0.9935139118940756;0.576256650868596;5.177386710931964
0;0;0.8;0.8;0.5480360177759823;0.08437526703925384;1.1606228461268706;0.5480360177759823;7.076034071681836
0;0;0.8;0.8;0.5595832176581835;0.08859569117491663;1.164389493488314;0.5595832176581835;6.94793297785834
0;0;0.8;1;0.570931964688246;0.07996458202804534;1.1774342498600605;0.570931964688246;7.92657482501156
0;0;0.8;1;0.5667676180428681;0.4988071484861803;1.1957299726835662;0.5667676180428681;9.105707530705942
0;0;0.8;1;0.6097776742184791;0.406132683165387;1.1747184955032366;0.6097776742184791;7.884419554476633
0;0;1;0;0.5224791019400734;0.0938655825715688;1.0050344611011799;0.5224791019400734;4.753014530271461
0;0;1;0;0.5587440063436214;0.1044567813101163;1.1290125789055485;0.5587440063436214;5.326468773416667
0;0;1;0;0.5329878396293022;0.08144929712705362;1.1532273228470304;0.5329878396293022;5.709291956490199
0;0;1;0.2;0.5860723268009171;0.1033873665381937;0.9709773734143126;0.5860723268009171;5.1675044325984105
0;0;1;0.2;0.5504023825388233;0.06725349272495547;1.1417312280391427;0.5504023825388233;6.379978617996543
0;0;1;0.2;0.5541990914537323;0.07072063043482232;1.1539105391969489;0.5541990914537323;6.3834027331593095
0;0;1;0.4;0.5457286732876554;0.06769793660808045;1.1515543136073136;0.5457286732876554;6.4743067528491505
0;0;1;0.4;0.5932672918545485;0.07797316960502171;1.1535155813963751;0.5932672918545485;6.522838277301414
0;0;1;0.4;0.5322686907619493;0.08118335527865715;1.1579651877995325;0.5322686907619493;6.780496124882761
0;0;1;0.6000000000000001;0.582517774052369;0.11385391373892685;1.1480832699240737;0.582517774052369;6.37883231393962
0;0;1;0.6000000000000001;0.4981360877995165;0.6740797942698525;1.1615077474640438;0.49813608779951657;7.256210103185891
0;0;1;0.6000000000000001;0.5314431664065091;0.13814569754859643;1.1124803481667291;0.5314431664065093;6.762364010717702
0;0;1;0.8;0.5950305197531303;0.08244069770421766;1.1802925127142836;0.5950305197531304;8.004276971054098
0;0;1;0.8;0.5567401973721879;0.07739805554140466;1.1739416808414507;0.5567401973721879;6.948601639520085
0;0;1;0.8;0.5587830426687129;0.062343975661977774;1.1579190092081044;0.558783042668713;6.769990062452173
0;0;1;1;0.5650052350151024;0.09810375718462061;1.1591215518492288;0.5650052350151025;6.920654091316873
0;0;1;1;0.7340547323198131;0.1493422341317577;1.1810581794283115;0.734054732319813;6.6528739482553965
0;0;1;1;0.63751202480724;0.11601546027915514;1.1430284568879308;0.63751202480724;6.401936131471536
0;0.2;0;0;0.050851622925260215;0.45136159936568654;0.6187437261131947;0.0508516229252602;7.729761822344269
0;0.2;0;0;0.04937674451237695;0.9250493560784149;0.639734544333427;0.04937674451237695;7.635918932684968
0;0.2;0;0;0.04994240716381097;0.9343394103711579;0.6240343542123744;0.04994240716381097;7.32376924337443
0;0.2;0;0.2;0.1289242034934157;0.537480459357729;0.6196610930535597;0.12892420349341568;6.7022747031922805
0;0.2;0;0.2;0.18430642897105912;0.06724417639039347;0.6247153317367741;0.1843064289710591;4.2170250778610745
0;0.2;0;0.2;0.1262235503670074;0.06925226380283442;0.5842380858990597;0.1262235503670074;6.656121731925531
0;0.2;0;0.4;0.1550077470729598;0.12614552059315948;0.6391053508661149;0.15500774707295986;5.293460830070413
0;0.2;0;0.4;0.1452578760941888;0.07430649837950179;0.6487287242543123;0.14525787609418878;6.622081973334306
0;0.2;0;0.4;0.18531934995299573;0.5954507931541323;0.9874845332683813;0.18531934995299568;13.297700389220749
0;0.2;0;0.6000000000000001;0.2091058294396348;0.11124872644889787;0.8415918054493863;0.20910582943963482;7.250257628876247
0;0.2;0;0.6000000000000001;0.13863999503126806;0.13869981331815454;0.5752641935785735;0.138639995031268;4.806362881841772
0;0.2;0;0.6000000000000001;0.18840044383996607;0.15344783036329743;0.6637049400930402;0.18840044383996607;4.986187852052411
0;0.2;0;0.8;0.21906878882286748;0.12075077991762678;0.7127717860299412;0.21906878882286748;3.449211332760581
0;0.2;0;0.8;0.2098681425395472;0.15121493731719154;0.7224545890950809;0.2098681425395472;5.040694757438426
0;0.2;0;0.8;0.2222558037689707;0.08710049934531203;0.9297981549575908;0.22225580376897067;8.809209096743448
0;0.2;0;1;0.31999615595888664;0.1385028489602268;1.1939173252270157;0.31999615595888664;15.839014237842463
0;0.2;0;1;0.27696341765258653;0.15759171994079207;0.706604317593142;0.27696341765258653;4.896035361643395
0;0.2;0;1;0.2614208913520525;0.09546830790127525;0.8832530393857865;0.2614208913520525;10.24788098170536
0;0.2;0.2;0;0.11304219602987657;0.7847398431355507;0.5908044495099625;0.11304219602987657;6.288415550022885
0;0.2;0.2;0;0.10635223139574405;0.03948771764195197;0.6651490302151218;0.10635223139574408;6.431510578718436
0;0.2;0.2;0;0.13546892091510257;0.30732623907662016;0.6563583034042536;0.13546892091510257;6.3509448700400535
0;0.2;0.2;0.2;0.1831452538585333;0.7799224730526827;0.7358893397962865;0.18314525385853325;7.55929198902125
0;0.2;0.2;0.2;0.16317667649084103;0.3764051244412582;0.7464186438336873;0.16317667649084097;7.161837948376937
0;0.2;0.2;0.2;0.14350615281391949;0.027319592569166256;0.7487695753885126;0.14350615281391949;6.868223180820277
0;0.2;0.2;0.4;0.21166391443095334;0.06095095895025788;0.7707839583182744;0.21166391443095334;6.481661668117091
0;0.2;0.2;0.4;0.22496220514448073;0.07504369359093241;0.8438048850372596;0.22496220514448073;11.449862509269678
0;0.2;0.2;0.4;0.19100915420827225;0.12188666957252425;0.76955622480611;0.1910091542082723;5.956092794566413
0;0.2;0.2;0.6000000000000001;0.23273120585123735;0.07259069960707865;0.9849539239391683;0.2327312058512373;9.30319599731941
0;0.2;0.2;0.6000000000000001;0.2661962526756471;0.08026878587536121;0.8085587426416996;0.2661962526756471;7.895777182223105
0;0.2;0.2;0.6000000000000001;0.21257883721180504;0.6171429022412047;0.75402118529002;0.21257883721180504;7.441234790277977
0;0.2;0.2;0.8;0.28755267164230647;0.127848014604839;0.7025440782359695;0.2875526716423064;5.675790420192056
0;0.2;0.2;0.8;0.2593444726896421;0.09073822123639462;0.9552556150103182;0.25934447268964206;6.938281084214287
0;0.2;0.2;0.8;0.26971875248578;0.11548996076050558;0.9503796904512251;0.26971875248578003;6.392434794584888
0;0.2;0.2;1;0.24671761156818486;0.12836691301744801;1.0482612930274047;0.24671761156818486;16.615046124197697
0;0.2;0.2;1;0.2692030067246741;0.0663698088825201;1.0251066831651008;0.2692030067246742;10.809527626565
0;0.2;0.2;1;0.31436701871922257;0.12189558967809323;0.9845560889606394;0.31436701871922257;6.877625101232471
0;0.2;0.4;0;0.153238494629439;0.45325508655668323;0.6764723440258033;0.15323849462943898;6.0066780253904435
0;0.2;0.4;0;0.17670459775308972;0.9138660342750348;0.6469137924033688;0.17670459775308972;5.298927132004927
0;0.2;0.4;0;0.1303243326713264;0.4376079215710007;0.6210681800936939;0.13032433267132637;5.692827850521712
0;0.2;0.4;0.2;0.1456667819492546;0.11322942859161006;0.6776974548741632;0.1456667819492546;3.9215829854627158
0;0.2;0.4;0.2;0.2801534863229498;0.527400786938922;0.7922936048943121;0.2801534863229498;6.070296829174001
0;0.2;0.4;0.2;0.1772673895751562;0.11554996060893093;0.762681705145321;0.17726738957515625;5.5089092645498745
0;0.2;0.4;0.4;0.20058593699053845;0.092286450179612;0.8908322376433794;0.2005859369905384;6.726525295044363
0;0.2;0.4;0.4;0.24900427061081926;0.05199157207977215;0.8719373266297571;0.2490042706108192;6.096635866665993
0;0.2;0.4;0.4;0.2575809992962549;0.08585287093482508;0.8405253787176226;0.2575809992962549;6.056533362552713
0;0.2;0.4;0.6000000000000001;0.2702144527097265;0.08557479118248629;0.9169526317277309;0.2702144527097265;6.31454206481547
0;0.2;0.4;0.6000000000000001;0.2449018658679215;0.09445982067894489;0.9320720131498569;0.24490186586792154;8.055114166437061
0;0.2;0.4;0.6000000000000001;0.22785806564245387;0.5696667904716164;0.8030158501268688;0.22785806564245387;5.700687688989809
0;0.2;0.4;0.8;0.30774059634171325;0.707259813942349;0.948904751605021;0.3077405963417133;8.79571485739706
0;0.2;0.4;0.8;0.2908591030608858;0.09958934955469416;0.9485352277321623;0.2908591030608858;8.553171995154747
0;0.2;0.4;0.8;0.36764511353321994;0.13096079424653292;0.9386781073687307;0.36764511353321994;5.761405844119464
0;0.2;0.4;1;0.3148957617853917;0.08225597317509026;1.0625939330397065;0.3148957617853918;12.025894880342474
0;0.2;0.4;1;0.38843629246751843;0.08794730303908173;1.07335120664752;0.3884362924675184;7.1059058145509795
0;0.2;0.4;1;0.3273717776360012;0.086274146800206;1.0818662511801407;0.3273717776360012;16.616716173306955
0;0.2;0.6000000000000001;0;0.18095787946007835;0.0660772070948571;0.6080749784492085;0.18095787946007835;3.9498651901790707
0;0.2;0.6000000000000001;0;0.16834927450531384;0.07068331401320829;0.7176473517732298;0.16834927450531384;4.231961355423787
0;0.2;0.6000000000000001;0;0.18472809906820586;0.4754948606151644;0.6990422149837903;0.18472809906820586;4.289095754393454
0;0.2;0.6000000000000001;0.2;0.19700383531051788;0.0686342693091416;0.6849628127748744;0.19700383531051796;3.8540340209416066
0;0.2;0.6000000000000001;0.2;0.2106014842715849;0.09197597732451199;0.8211249317459514;0.2106014842715849;5.745623083783614
0;0.2;0.6000000000000001;0.2;0.22358949498753605;0.2729030313099105;0.8168781771674054;0.223589494987536;5.540922646633786
0;0.2;0.6000000000000001;0.4;0.26086366999500427;0.11182027971880658;0.8594966235239665;0.26086366999500427;6.726313710064188
0;0.2;0.6000000000000001;0.4;0.3078032265833892;0.10751699491384735;0.7444582378863306;0.30780322658338916;6.81841914702216
0;0.2;0.6000000000000001;0.4;0.2337165354539157;0.06989366007011494;0.8168755027835712;0.23371653545391574;5.510288826985518
0;0.2;0.6000000000000001;0.6000000000000001;0.357958366300393;0.07577848153161079;1.0243497539079485;0.357958366300393;8.963369430712262
0;0.2;0.6000000000000001;0.6000000000000001;0.30485814249141746;0.07925040396247167;0.8609460746155843;0.30485814249141746;8.505067531363814
0;0.2;0.6000000000000001;0.6000000000000001;0.4420622419548223;0.07121108979042336;1.0995073900162526;0.44206224195482224;9.594245108184401
0;0.2;0.6000000000000001;0.8;0.3694703074852326;0.1407829197614544;0.8432613406385455;0.3694703074852327;4.380842688958936
0;0.2;0.6000000000000001;0.8;0.28619722248863744;0.10080535012202078;0.8451225856589508;0.28619722248863744;6.243695081310596
0;0.2;0.6000000000000001;0.8;0.3936119665536498;0.5146180430448623;0.915331845775434;0.39361196655364983;11.012910536752633
0;0.2;0.6000000000000001;1;0.35239450782151993;0.12311961624953564;1.0128558972248485;0.35239450782152;10.555224287923046
0;0.2;0.6000000000000001;1;0.4119297717371269;0.10021483268762273;1.1187839992109432;0.41192977173712697;9.569516848252198
0;0.2;0.6000000000000001;1;0.5021302546965263;0.3597021611525974;1.1031786726408555;0.5021302546965263;7.684144777472527
0;0.2;0.8;0;0.21724674161198054;0.045650541077037046;0.7172447080125739;0.21724674161198052;3.7991679691768363
0;0.2;0.8;0;0.19854393575310497;0.3651783580476561;0.679738943652925;0.19854393575310503;3.6178013567629677
0;0.2;0.8;0;0.26046060947332034;0.11087597824909073;0.784916480291126;0.2604606094733204;4.828210436481411
0;0.2;0.8;0.2;0.31255242088179025;0.0767713635292253;0.85528335118546;0.31255242088179025;5.006882301782912
0;0.2;0.8;0.2;0.26558044172176154;0.16020277499083926;0.7425022695734705;0.2655804417217615;4.295162262273627
0;0.2;0.8;0.2;0.2589971686200921;0.17564527503400246;0.753300174019371;0.25899716862009214;4.785348406225779
0;0.2;0.8;0.4;0.3033525324461347;0.11192782854601115;0.8340396374776977;0.30335253244613475;5.389909558581863
0;0.2;0.8;0.4;0.25805827210613674;0.06566202270249462;0.8262252576328434;0.2580582721061367;5.661766652995567
0;0.2;0.8;0.4;0.292351448297613;0.39339548023628806;0.7698886877882871;0.292351448297613;5.643734530661771
0;0.2;0.8;0.6000000000000001;0.3132322167559478;0.1096146934494957;0.8598243328290005;0.31323221675594776;5.767962076315021
0;0.2;0.8;0.6000000000000001;0.4587482336781033;0.09480512509698086;1.0593640344820798;0.45874823367810325;6.27772332811058
0;0.2;0.8;0.6000000000000001;0.3600962033135391;0.08300598353593269;0.9680345247362532;0.36009620331353914;5.804586747317714
0;0.2;0.8;0.8;0.5092892383492721;0.09959390470046452;1.1348870563187414;0.509289238349272;6.543399631172952
0;0.2;0.8;0.8;0.5178910272846491;0.06509966956491912;1.1515364197065234;0.5178910272846492;7.762879193945085
0;0.2;0.8;0.8;0.5052450903669374;0.09406800062168023;1.087803437264107;0.5052450903669374;6.7582855171031255
0;0.2;0.8;1;0.5104252798790259;0.19594633232896908;1.1676922302466461;0.5104252798790259;9.975328134405894
0;0.2;0.8;1;0.511261829440848;0.07392749406123654;1.1784327456215993;0.511261829440848;10.479930797145482
0;0.2;0.8;1;0.5001663374310574;0.07174420508698229;1.168057270047482;0.5001663374310574;10.010385372460949
0;0.2;1;0;0.2512292715517015;0.3059815510855681;0.8008947659107523;0.25122927155170155;4.469140941269564
0;0.2;1;0;0.25914116226761574;0.12332985153774272;0.7468796097586892;0.25914116226761574;5.14338150263644
0;0.2;1;0;0.2347826000781437;0.08850917116693427;0.734776856640277;0.23478260007814372;3.8668238670856376
0;0.2;1;0.2;0.4000238427766716;0.32515321821426085;0.9235795105358987;0.4000238427766714;5.66619017602142
0;0.2;1;0.2;0.27160667453945775;0.8481945669850547;0.6559946099369924;0.2716066745394578;4.145102506180404
0;0.2;1;0.2;0.3252404799056263;0.0779020346190871;0.8417896295584968;0.3252404799056264;4.693176580088165
0;0.2;1;0.4;0.3520427291926447;0.11478748516917721;0.8704947605231586;0.3520427291926447;4.938434233519015
0;0.2;1;0.4;0.3220292847559658;0.07738534784617243;0.9445786790283378;0.3220292847559658;5.711329485625985
0;0.2;1;0.4;0.408225105469161;0.07603478253011316;0.955077989405841;0.4082251054691609;5.512607924736906
0;0.2;1;0.6000000000000001;0.44446371568469034;0.10303649587817973;0.9476444540665744;0.4444637156846903;5.226064577353105
0;0.2;1;0.6000000000000001;0.513044928885721;0.07828895656640719;1.110313997824398;0.5130449288857208;7.126276276293457
0;0.2;1;0.6000000000000001;0.4143857504267398;0.16656919788628327;0.8180830476390714;0.4143857504267398;5.990781392433631
0;0.2;1;0.8;0.5710165194877551;0.0834831948153815;1.1876325179065228;0.5710165194877552;8.15950064109848
0;0.2;1;0.8;0.48956469091353094;0.08581906476949956;1.171519892198459;0.48956469091353094;9.206885565714057
0;0.2;1;0.8;0.5338825039501606;0.1085103804157561;1.1235899084524559;0.5338825039501606;6.638812302139364
0;0.2;1;1;0.5054196295311942;0.07854833749623115;1.1614052091072111;0.5054196295311943;8.58239703093339
0;0.2;1;1;0.4533741731918248;0.153488582389308;0.9892466198220916;0.45337417319182494;5.942453018837671
0;0.2;1;1;0.5587773743923039;0.12226975462960393;1.0372333484069824;0.558777374392304;5.112711661607194
0;0.4;0;0;0.06390958226161698;0.6773874346542562;0.6773650282808505;0.06390958226161698;6.997363884183092
0;0.4;0;0;0.06449931832579724;0.8323183861157801;0.4653833005902188;0.06449931832579724;6.6835991201904354
0;0.4;0;0;0.04377873107188709;0.9336453632808086;0.5768017174331845;0.04377873107188708;7.535390011710383
0;0.4;0;0.2;0.13318635573746992;0.5543951203416965;0.7896432365704027;0.1331863557374699;13.556726160823928
0;0.4;0;0.2;0.08640402808128565;0.5846184205316834;0.5081051847548457;0.08640402808128565;7.032279167666235
0;0.4;0;0.2;0.11388674683749014;0.649054446760314;0.5597755118982277;0.11388674683749014;5.850289649734012
0;0.4;0;0.4;0.14670498379940605;0.6086266578513195;0.5580871312830827;0.146704983799406;4.9453111683890105
0;0.4;0;0.4;0.1654772178017555;0.04462694363751031;0.6277779001160488;0.16547721780175556;5.942997778970456
0;0.4;0;0.4;0.12668355180432236;0.047253836730155534;0.5511288845994163;0.12668355180432236;6.029421572784674
0;0.4;0;0.6000000000000001;0.15922266869102095;1.0000000000000036;0.5420338942024074;0.15922266869102092;4.979121772794313
0;0.4;0;0.6000000000000001;0.16075480194955713;0.06232270050821028;0.7037860520674125;0.16075480194955719;6.33783613307347
0;0.4;0;0.6000000000000001;0.1800278410624042;0.34085183913769196;0.6816290377273092;0.18002784106240421;6.278439207141175
0;0.4;0;0.8;0.1846381646998307;0.37612516362859866;0.8473663817832728;0.18463816469983066;9.360182864603217
0;0.4;0;0.8;0.19243334176977828;0.1357420077717434;0.632252453932418;0.19243334176977825;7.2176536503781925
0;0.4;0;0.8;0.21098835384543377;0.09053235385185102;0.8449100063901553;0.2109883538454337;5.8806044278880725
0;0.4;0;1;0.18261534995801282;0.081296744433878;0.636970103595338;0.18261534995801285;7.9806305954271055
0;0.4;0;1;0.13931082795311006;0.09813711934185686;0.7104667673550764;0.13931082795311006;6.021987256151715
0;0.4;0;1;0.1367120821429733;0.06277097834018551;0.757833490556546;0.1367120821429733;8.3712294853517
0;0.4;0.2;0;0.11724609438968758;0.06339746009499451;0.6362086286870292;0.1172460943896876;5.614771165069275
0;0.4;0.2;0;0.11362248408235333;0.026469336905090693;0.6117841123061579;0.11362248408235333;6.283647225043205
0;0.4;0.2;0;0.10589819067033096;0.42249073629029055;0.6039513024400385;0.10589819067033096;6.696305431351881
0;0.4;0.2;0.2;0.0944561422872826;0.7531147615301986;0.6622355936439424;0.0944561422872826;7.2275863866838845
0;0.4;0.2;0.2;0.07940448534211474;0.07618674739751419;0.7115345750290982;0.07940448534211474;6.2753183004904685
0;0.4;0.2;0.2;0.1426375336784811;0.12215699295145233;0.7781477222301113;0.14263753367848103;7.28577834978302
0;0.4;0.2;0.4;0.1812138751954568;0.48768181190764065;0.7558401586127573;0.18121387519545673;7.687266297434889
0;0.4;0.2;0.4;0.1538837221058221;0.5157297047690411;0.7187835415139676;0.15388372210582213;8.873176212632892
0;0.4;0.2;0.4;0.11438281546427836;0.45932262946814806;0.7875087168011741;0.11438281546427836;11.913444938507887
0;0.4;0.2;0.6000000000000001;0.11138383560713119;0.3380922164914672;0.773374691078023;0.1113838356071312;9.368458450075842
0;0.4;0.2;0.6000000000000001;0.16876141199697303;0.43075799681014426;0.8168319065468783;0.16876141199697303;7.341035415236332
