eval-density;spatial-autocorrelation-index;eval-speed;eval-activities;eval-economic;id
0.13281074001799942;0.06622378184831178;1.8481223348773708;0.7865373744506068;0.07245091671327213;111111112
0.11855091493561284;0.15455493236318912;2.0725005485745838;0.6998815721261972;0.07740483098055273;111111121
0.11210820028705916;0.11667766180962948;1.6714600108561977;0.7395572051330841;0.0730472592070691;111111122
0.11703533451598473;0.09979271005488664;1.6953351857441472;0.7424205190496663;0.0690248293885409;111111211
0.1299746893801114;0.08318673476480046;1.6572778267339014;0.6636451756273565;0.0809957813056147;111111212
0.12217141768731603;0.1400911591623932;1.8547083248899359;0.7920844340724127;0.07483945572943543;111111221
0.1107554767354584;0.6086143381692367;1.7770435739917736;0.7367880073872141;0.07618028398820384;111111222
0.10583290631544787;0.8032084321720354;1.762125634989069;0.7979774719085898;0.057647561566724244;111112111
0.12830528784070958;0.07334451240416907;1.725739576065788;0.7932469451628665;0.07926821518357627;111112112
0.12474842090582103;0.35805404656624373;1.6920916539411608;0.7346456685715964;0.06415377040494605;111112121
0.1217875420684257;0.12323195849047311;1.5321613959345364;0.7837699009774525;0.06746964480260931;111112122
0.09868710493251487;0.7245912103326435;1.656985373041952;0.8152569002758472;0.08335039283182327;111112211
0.12433101496707462;0.7339976913329584;1.6223676723940814;0.7822127660761262;0.07463516273215776;111112212
0.11480135333561792;0.3750796746055822;1.8096598417621494;0.7724966839563421;0.07344716256957265;111112221
0.10902268022934697;0.10492905721163916;1.674352381487158;0.798802473779839;0.07237783301037631;111112222
0.1326530654868545;0.9092060044684439;1.8534699881954477;0.769881017752204;0.05796483320775823;111121111
0.13198997554776076;0.11032497889074455;1.841434753397731;0.7812981293108878;0.07812713656219215;111121112
0.12726632411784303;0.9194883378367836;1.6561816855810279;0.7215828116205969;0.08393965888590849;111121121
0.13684317012194447;0.13066809274152927;1.6039226317482354;0.7579302670236363;0.05883657900423378;111121122
0.12669095227075375;0.9155000656036915;1.8200944057615984;0.7805343701909686;0.06753041412026424;111121211
0.14515589900411413;0.6854376722737553;1.8055706777579872;0.7152829186274385;0.08099277160255584;111121212
0.13184301303148377;0.2723651850824112;1.6493418623685299;0.7589408532411094;0.06957355506736128;111121221
0.12237031722443505;0.849031241006247;1.7285085310539656;0.7471423615835999;0.0714391200607425;111121222
0.131169854747134;0.9081881362295345;1.690292696672892;0.7591227744053461;0.06570193151696904;111122111
0.13376349796854686;0.2758455120094665;1.8278519987346054;0.7849712412114414;0.07084007334408902;111122112
0.12588985479008125;0.9066818095502652;1.6483334821221636;0.7736978971762055;0.07684552067605144;111122121
0.1263238401861989;0.8762240060844603;1.6044838285167964;0.7654781908807478;0.06299196510400219;111122122
0.12570300950160543;0.2751024340884778;1.8068700756361382;0.6230720626606796;0.06782077539032304;111122211
0.13455960405046372;0.773266449480255;1.8221799602744995;0.7882669823906724;0.06850528990355599;111122212
0.1296902170502289;0.2757790069681577;1.642709214054864;0.7430561075428186;0.07712879109530651;111122221
0.1403816173732209;0.1533921769273059;1.6166947534503873;0.7761124510634158;0.08010612144895032;111122222
